run_id,initialization,replicate_id,model_pool,base_run_id,base_trained_task_count,seed,task,target_family,shots,evaluation_split,examples,supervised_tokens,loss,token_accuracy,sequence_accuracy,zero_shot_loss,zero_shot_token_accuracy,zero_shot_sequence_accuracy,loss_improvement_from_zero_shot,token_accuracy_improvement_from_zero_shot,sequence_accuracy_improvement_from_zero_shot,loss_improvement_over_random,token_accuracy_improvement_over_random,sequence_accuracy_improvement_over_random,checkpoint_sha256,fewshot_config_sha256,support_artifact_sha256,test_manifest_sha256,test_source_shard_sha256,evaluator_commit
pretrained-property-a-transformer-tasks02-seed101-left_to_right_maxima,pretrained,r2,a,property-a-transformer-tasks02-seed101,2,101,left_to_right_maxima,positional,20,property_source_shard_199,2500,5000,2.978501887512207,0.5498,0.0996,5.2566814163208,0.5442,0.0884,2.2781795288085935,0.005599999999999938,0.011199999999999988,-0.7812356704711911,-0.08540000000000003,-0.17079999999999998,e392c42eb9fdbe39912564b4487d61bba3571c8fe05682a25c6d20f20cf87b5a,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-a-transformer-tasks02-seed101-three_cycle_count,pretrained,r2,a,property-a-transformer-tasks02-seed101,2,101,three_cycle_count,cycle,20,property_source_shard_199,2500,5000,0.8302221612930298,0.8084,0.6168,5.5124404479980464,0.5232,0.0464,4.682218286705017,0.2852,0.5704,0.2600211553573608,-0.03320000000000001,-0.06840000000000002,502c78efde7436219dd4bcf144e91b1c2d9de8a726f55ddd972c1ad36d38d0f8,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-a-transformer-tasks02-seed101-lis_length,pretrained,r2,a,property-a-transformer-tasks02-seed101,2,101,lis_length,global_run,20,property_source_shard_199,2500,5000,2.7405789669036866,0.5816,0.1632,4.8432599002838135,0.5848,0.1696,2.102680933380127,-0.0031999999999999806,-0.006399999999999989,-1.0297008724212648,-0.059599999999999986,-0.11919999999999997,20a48057bf3260d1d5be1312bab85f4ce6c64c4c6217a0f6f1d5150105e3e900,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-a-transformer-tasks04-seed101-descents,pretrained,r2,a,property-a-transformer-tasks04-seed101,4,101,descents,local,20,property_source_shard_199,2500,5000,2.6923942687988283,0.6406,0.2812,3.029074282836914,0.6106,0.2212,0.3366800140380857,0.029999999999999916,0.06,-0.23170176391601593,0.0252,0.030799999999999994,f19c8eb7d341e49092ac664440c17b5f22c18e2a9471f5a025c910ee15f6bfc8,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-a-transformer-tasks04-seed101-left_to_right_maxima,pretrained,r2,a,property-a-transformer-tasks04-seed101,4,101,left_to_right_maxima,positional,20,property_source_shard_199,2500,5000,1.8570278560638427,0.5736,0.1472,3.9960063514709474,0.538,0.076,2.1389784954071045,0.035599999999999965,0.0712,0.3402383609771731,-0.06159999999999999,-0.12319999999999998,c123445c1563020c3612c0d12402c3f46460e389deff2d1b4efcc20e40024381,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-a-transformer-tasks04-seed101-three_cycle_count,pretrained,r2,a,property-a-transformer-tasks04-seed101,4,101,three_cycle_count,cycle,20,property_source_shard_199,2500,5000,1.0174378562927247,0.7758,0.5516,4.470487322998047,0.5156,0.0312,3.4530494667053224,0.2602000000000001,0.5204,0.072805460357666,-0.06579999999999997,-0.13360000000000005,e99fba33447338fe4fe13917fe98319851cf912646f3d8ff87dd54074e77cca8,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-a-transformer-tasks04-seed101-lis_length,pretrained,r2,a,property-a-transformer-tasks04-seed101,4,101,lis_length,global_run,20,property_source_shard_199,2500,5000,2.3391552810668945,0.5792,0.1584,4.09731311340332,0.5588,0.1176,1.7581578323364258,0.020400000000000085,0.04080000000000002,-0.6282771865844727,-0.061999999999999944,-0.12399999999999997,9fde5433db5ee5e56353f29835d59b5095183596e620875e30eb76ac069f5621,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-a-transformer-tasks08-seed101-descents,pretrained,r2,a,property-a-transformer-tasks08-seed101,8,101,descents,local,20,property_source_shard_199,2500,5000,1.8057978595733644,0.5856,0.1712,4.281955825805664,0.5408,0.0816,2.4761579662322992,0.04480000000000006,0.08959999999999999,0.654894645309448,-0.029799999999999938,-0.07920000000000002,6473a3a72d886ae5ffc794c08eaad375a578ee997e49c3baa664e3c314b9ca14,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-a-transformer-tasks08-seed101-left_to_right_maxima,pretrained,r2,a,property-a-transformer-tasks08-seed101,8,101,left_to_right_maxima,positional,20,property_source_shard_199,2500,5000,1.2965336685180664,0.635,0.27,2.4255829898834227,0.5326,0.0652,1.1290493213653563,0.10240000000000005,0.20480000000000004,0.9007325485229494,-0.00019999999999997797,-0.00039999999999995595,fd1c7fa1cd90602d6920739e99f18252f24eb63d7feaecf313646fc7a6f236dc,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-a-transformer-tasks08-seed101-three_cycle_count,pretrained,r2,a,property-a-transformer-tasks08-seed101,8,101,three_cycle_count,cycle,20,property_source_shard_199,2500,5000,0.6777324729204178,0.8408,0.6816,0.8539056621551514,0.7696,0.5392,0.17617318923473357,0.07120000000000004,0.14239999999999997,0.4125108437299728,-0.0008000000000000229,-0.0036000000000000476,f9c5de2576e76e474ca4dc33067c16da8b37256ef1e1ce0d4de0eec5d9ac0c58,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-a-transformer-tasks08-seed101-lis_length,pretrained,r2,a,property-a-transformer-tasks08-seed101,8,101,lis_length,global_run,20,property_source_shard_199,2500,5000,1.7409646982192992,0.5652,0.1304,4.030873992919922,0.522,0.044,2.2899092947006228,0.043200000000000016,0.08639999999999999,-0.030086603736877437,-0.07599999999999996,-0.152,671f6a49c03cabe5a71550d81bf36c94bc04c28c0fb6036f3876a3f3861f0912,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-a-transformer-tasks16-seed101-descents,pretrained,r2,a,property-a-transformer-tasks16-seed101,16,101,descents,local,20,property_source_shard_199,2500,5000,1.0929351329803467,0.6538,0.3076,3.8341028106689454,0.5666,0.1332,2.7411676776885985,0.08720000000000006,0.17439999999999997,1.3677573719024656,0.0384000000000001,0.05719999999999997,c2dbb0f79ec12682a6e1ab0ba869d66a0b3b92e12dd12d7dafda1a176092fb2d,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-a-transformer-tasks16-seed101-left_to_right_maxima,pretrained,r2,a,property-a-transformer-tasks16-seed101,16,101,left_to_right_maxima,positional,20,property_source_shard_199,2500,5000,1.133317017364502,0.6432,0.2864,1.6611373672485352,0.6108,0.2216,0.5278203498840333,0.032399999999999984,0.0648,1.0639491996765138,0.008000000000000007,0.016000000000000014,eb31676aa9deaa8c677b97c0c781774e8a13ff8d1ed3db5d4e215acbfad9bf6d,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-a-transformer-tasks16-seed101-three_cycle_count,pretrained,r2,a,property-a-transformer-tasks16-seed101,16,101,three_cycle_count,cycle,20,property_source_shard_199,2500,5000,0.4523659278869629,0.8598,0.7196,1.6157958450317382,0.5796,0.1592,1.1634299171447753,0.2802,0.5604,0.6378773887634277,0.018199999999999994,0.034399999999999986,083487e5aad86ff2d4cd54090282db5210d194250668e5325e533a24d162648e,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-a-transformer-tasks16-seed101-lis_length,pretrained,r2,a,property-a-transformer-tasks16-seed101,16,101,lis_length,global_run,20,property_source_shard_199,2500,5000,1.0591263553142547,0.6558,0.3116,3.254777990913391,0.5444,0.0888,2.1956516355991367,0.11140000000000005,0.2228,0.6517517391681671,0.014600000000000057,0.029200000000000004,7afacf51d640ca392df778c389ed523360aa859d104e40714390bdaded49ca2f,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-b-transformer-tasks01-seed101-successions,pretrained,r2,b,property-b-transformer-tasks01-seed101,1,101,successions,local,20,property_source_shard_199,2500,5000,5.024101128387451,0.5178,0.0364,8.857013163757324,0.5098,0.0316,3.8329120353698736,0.008000000000000007,0.004799999999999999,-3.3093076225280758,-0.13639999999999997,-0.272,8a3f9ef9f876b2e817ef029eef28cf1e0bc2f055d442716181855bc5b4d107d9,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-b-transformer-tasks01-seed101-deficiencies,pretrained,r2,b,property-b-transformer-tasks01-seed101,1,101,deficiencies,positional,20,property_source_shard_199,2500,5000,4.713251947021484,0.6498,0.2996,5.695125472259521,0.6562,0.3124,0.9818735252380373,-0.006399999999999961,-0.012800000000000034,-2.563588568115234,0.04180000000000006,0.07159999999999997,11a0bf4813f41bf74364410ae5ddb709c86b3177f52407f546b82f8315fe1e2d,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-b-transformer-tasks01-seed101-shortest_cycle,pretrained,r2,b,property-b-transformer-tasks01-seed101,1,101,shortest_cycle,cycle,20,property_source_shard_199,2500,5000,4.640667195129395,0.5288,0.058,8.223521812438964,0.5238,0.0484,3.582854617309569,0.0050000000000000044,0.009600000000000004,-3.1972852493286137,-0.2457999999999999,-0.4912,ba5bd441af695a510b3ab7cc4a9531b6b25c6a67f6b6a50057b4b1873a68fac8,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-b-transformer-tasks01-seed101-max_displacement,pretrained,r2,b,property-b-transformer-tasks01-seed101,1,101,max_displacement,global_run,20,property_source_shard_199,2500,5000,6.102685241699219,0.5454,0.0944,8.598900439453125,0.5418,0.0904,2.496215197753906,0.0036000000000000476,0.0040000000000000036,-3.5974808105468754,-0.034599999999999964,-0.0656,502a5750fd0ae54278ed8699ec23dbcb204396c3afd2adbe266234af648dc77f,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-b-transformer-tasks02-seed101-successions,pretrained,r2,b,property-b-transformer-tasks02-seed101,2,101,successions,local,20,property_source_shard_199,2500,5000,3.2571818000793455,0.5528,0.1056,6.983348449707031,0.5156,0.0316,3.7261666496276855,0.03720000000000001,0.074,-1.5423882942199705,-0.10140000000000005,-0.2028,e0e853fce27ce8af2c7fd88ee69a17b25c6760f74c4902b5959dda3e56668d87,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-b-transformer-tasks02-seed101-deficiencies,pretrained,r2,b,property-b-transformer-tasks02-seed101,2,101,deficiencies,positional,20,property_source_shard_199,2500,5000,3.2309065155029297,0.646,0.292,4.123133108520507,0.6566,0.3132,0.8922265930175777,-0.010599999999999943,-0.021199999999999997,-1.08124313659668,0.038000000000000034,0.06399999999999997,3d544cb66ccab1979462e810d34e54d7ab4d81b315fd9f99249d385198176bb5,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-b-transformer-tasks02-seed101-shortest_cycle,pretrained,r2,b,property-b-transformer-tasks02-seed101,2,101,shortest_cycle,cycle,20,property_source_shard_199,2500,5000,2.8867750186920165,0.5756,0.1556,6.435026159667968,0.5224,0.0488,3.548251140975952,0.053200000000000025,0.10679999999999998,-1.4433930728912352,-0.19899999999999995,-0.39360000000000006,1671a398122b7153809e80cf18c255423f69fec671f0f1bcd42d39343559b755,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-b-transformer-tasks02-seed101-max_displacement,pretrained,r2,b,property-b-transformer-tasks02-seed101,2,101,max_displacement,global_run,20,property_source_shard_199,2500,5000,3.7091654846191404,0.5504,0.1056,6.560635430908203,0.542,0.0904,2.8514699462890625,0.008399999999999963,0.015200000000000005,-1.2039610534667968,-0.02959999999999996,-0.054400000000000004,009cc16df20c1509c0322dab49875cb845b1f86a440eba1e72e83ddcbd5aa2b8,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-b-transformer-tasks04-seed101-successions,pretrained,r2,b,property-b-transformer-tasks04-seed101,4,101,successions,local,20,property_source_shard_199,2500,5000,1.471235969543457,0.6456,0.2912,5.205900341796875,0.5138,0.0276,3.734664372253418,0.13179999999999992,0.2636,0.24355753631591814,-0.008600000000000052,-0.017199999999999993,9409ab5c6b6807c808a7dd0420c5160418c8976e19d041db5ff80cfabfd33425,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-b-transformer-tasks04-seed101-deficiencies,pretrained,r2,b,property-b-transformer-tasks04-seed101,4,101,deficiencies,positional,20,property_source_shard_199,2500,5000,1.7454092834472656,0.6274,0.2548,2.5862015579223634,0.604,0.208,0.8407922744750977,0.023399999999999976,0.046800000000000036,0.40425409545898416,0.019399999999999973,0.026800000000000018,e0539170678e2c822cd7114b3b9aeaaad8e319ef7f00fa98b469bea5aa35995d,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-b-transformer-tasks04-seed101-shortest_cycle,pretrained,r2,b,property-b-transformer-tasks04-seed101,4,101,shortest_cycle,cycle,20,property_source_shard_199,2500,5000,1.9575691711425782,0.5858,0.1728,4.99377476196289,0.5192,0.0456,3.036205590820312,0.06659999999999999,0.1272,-0.514187225341797,-0.18879999999999997,-0.3764,59f30df9bf9e4faa6a8f50119fd33836a9f3d48975515e766181d8e93e8881b8,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-b-transformer-tasks04-seed101-max_displacement,pretrained,r2,b,property-b-transformer-tasks04-seed101,4,101,max_displacement,global_run,20,property_source_shard_199,2500,5000,3.32634765625,0.5176,0.1064,6.101602471923828,0.5176,0.0788,2.775254815673828,0.0,0.0276,-0.8211432250976562,-0.06240000000000001,-0.05360000000000001,61a755a42920a26df84dd4110885f702d77f1b30ca03fcbe3a64b200672bc6d1,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-b-transformer-tasks08-seed101-successions,pretrained,r2,b,property-b-transformer-tasks08-seed101,8,101,successions,local,20,property_source_shard_199,2500,5000,1.2644409515380859,0.653,0.306,2.2425378005981447,0.545,0.09,0.9780968490600588,0.10799999999999998,0.216,0.4503525543212892,-0.0011999999999999789,-0.0024000000000000132,bc7e026575292d937569ff6de4a5ee3c3c0200d3e0b84f20c0ca1beec345b70a,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-b-transformer-tasks08-seed101-deficiencies,pretrained,r2,b,property-b-transformer-tasks08-seed101,8,101,deficiencies,positional,20,property_source_shard_199,2500,5000,2.1350678604125974,0.5798,0.1608,3.5838622009277343,0.5556,0.1124,1.448794340515137,0.0242,0.0484,0.01459551849365237,-0.028200000000000003,-0.06720000000000001,3ca30db7f451567918865572e5cf7118bfee0b2c08737ac355378e15a0493f64,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-b-transformer-tasks08-seed101-shortest_cycle,pretrained,r2,b,property-b-transformer-tasks08-seed101,8,101,shortest_cycle,cycle,20,property_source_shard_199,2500,5000,1.5215410224914552,0.7484,0.5192,2.107658694458008,0.5546,0.1316,0.5861176719665526,0.19379999999999997,0.3876,-0.0781590766906739,-0.0262,-0.030000000000000027,41a37640d65958aa217dce5df037b51141e52e85ef81060308dfd76e955179c2,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-b-transformer-tasks08-seed101-max_displacement,pretrained,r2,b,property-b-transformer-tasks08-seed101,8,101,max_displacement,global_run,20,property_source_shard_199,2500,5000,5.78903464050293,0.3744,0.0584,7.677527667999268,0.3782,0.068,1.888493027496338,-0.00379999999999997,-0.009600000000000004,-3.2838302093505862,-0.20559999999999995,-0.1016,313f0feb5ce253fbe1166624e65dc5692e642019e74e2b3b5a3674fff30591f4,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
pretrained-property-b-transformer-tasks16-seed101-successions,pretrained,r2,b,property-b-transformer-tasks16-seed101,16,101,successions,local,20,property_source_shard_199,2500,5000,1.3026098388671874,0.6542,0.3084,1.2021244270324707,0.6518,0.3036,-0.10048541183471671,0.0023999999999999577,0.0048000000000000265,0.41218366699218767,0.0,0.0,45f396b961acb7b9689b35ebd80841a61e59f19cdf211e1e13a29fe0dcd8e661,764c23fbcb553a3b809181e86d6aa3df0813c84df968990c56a73cd794f55882,dbda450579b8c70a4b4ee3ae012117c710a3c973008ac0ee9b44a5501aaac5dc,257ff2ea900b90cd6f1edf3c9f0fcea5d2891c746c94440d744f6968dd817979,52a544f29742e08ab83038c7611ba7f6356f8a9b6e6e34a88b0d1e1ff762f8ee,f0cab1230496b6acde20f9e329455b99f07f82f0
