model_kind,replicate_id,pool,run_id,model_seed,trained_task_count,task_status,layer,probe_task_count,length_conditioned_r2,pearson_r,normalized_rmse,exact_accuracy,length_mode_baseline_accuracy,exact_accuracy_minus_baseline
trained,r1,b,property-b-transformer-tasks02-seed42,42,2,trained,block_02,2,0.5699154394661644,0.7124051462159675,0.5675729972938373,0.6414794921875,0.3232421875,0.3182373046875
trained,r1,b,property-b-transformer-tasks02-seed42,42,2,trained,block_03,2,0.6113574473790342,0.7472649047861881,0.5175428520587838,0.6837158203125,0.3232421875,0.3604736328125
trained,r1,b,property-b-transformer-tasks02-seed42,42,2,trained,block_04,2,0.63393389288329,0.7672832045673975,0.5023003175605176,0.6943359375,0.3232421875,0.37109375
trained,r1,b,property-b-transformer-tasks02-seed42,42,2,trained,embedding,2,0.0,0.0,0.9986618470487412,0.3309326171875,0.3232421875,0.0076904296875
trained,r1,b,property-b-transformer-tasks02-seed42,42,2,trained,final_norm,2,0.6306772347964837,0.7643873950280768,0.5048275952657515,0.6937255859375,0.3232421875,0.3704833984375
trained,r1,b,property-b-transformer-tasks04-seed42,42,4,opposite_pool,block_01,16,0.1811942768651814,0.4130123706493565,0.9207417119967161,0.4662017822265625,0.4086456298828125,0.05755615234375
trained,r1,b,property-b-transformer-tasks04-seed42,42,4,opposite_pool,block_02,16,0.24651510090824158,0.4772896540752499,0.8802500828978413,0.47930908203125,0.4086456298828125,0.0706634521484375
trained,r1,b,property-b-transformer-tasks04-seed42,42,4,opposite_pool,block_03,16,0.24902391080186276,0.4800778284968661,0.8783790145810371,0.47943115234375,0.4086456298828125,0.0707855224609375
trained,r1,b,property-b-transformer-tasks04-seed42,42,4,opposite_pool,block_04,16,0.2520824474689679,0.4834138690644013,0.8764050791072422,0.47882080078125,0.4086456298828125,0.0701751708984375
trained,r1,b,property-b-transformer-tasks04-seed42,42,4,opposite_pool,embedding,16,-1.3877787807814457e-17,-0.00400210522768857,1.019661264773813,0.4010009765625,0.4086456298828125,-0.0076446533203125
trained,r1,b,property-b-transformer-tasks04-seed42,42,4,opposite_pool,final_norm,16,0.24010584787773612,0.4721592934980238,0.8840007673907583,0.4752960205078125,0.4086456298828125,0.066650390625
trained,r1,b,property-b-transformer-tasks04-seed42,42,4,same_pool_untrained,block_01,12,0.21149037089067835,0.4364655031976025,0.900722837274908,0.42620849609375,0.4109903971354167,0.015218098958333334
trained,r1,b,property-b-transformer-tasks04-seed42,42,4,same_pool_untrained,block_02,12,0.2863748288563274,0.5049719390774773,0.8525225735772467,0.4449666341145833,0.4109903971354167,0.033976236979166664
trained,r1,b,property-b-transformer-tasks04-seed42,42,4,same_pool_untrained,block_03,12,0.2866443282183652,0.5032839221431756,0.8519253419836003,0.44854736328125,0.4109903971354167,0.037556966145833336
trained,r1,b,property-b-transformer-tasks04-seed42,42,4,same_pool_untrained,block_04,12,0.29141706882884405,0.5085766705087341,0.8484168888729191,0.4498697916666667,0.4109903971354167,0.03887939453125
trained,r1,b,property-b-transformer-tasks04-seed42,42,4,same_pool_untrained,embedding,12,0.0,-0.0009099457131255063,1.0181720297091188,0.33905029296875,0.4109903971354167,-0.07194010416666667
trained,r1,b,property-b-transformer-tasks04-seed42,42,4,same_pool_untrained,final_norm,12,0.2768592558221869,0.493623417003235,0.8576276312287696,0.4433797200520833,0.4109903971354167,0.032389322916666664
trained,r1,b,property-b-transformer-tasks04-seed42,42,4,trained,block_01,4,0.3067390678185536,0.5137773355650697,0.871728192728923,0.58935546875,0.51300048828125,0.07635498046875
trained,r1,b,property-b-transformer-tasks04-seed42,42,4,trained,block_02,4,0.3989403123750777,0.5816949927097823,0.7870662876491417,0.6412353515625,0.51300048828125,0.12823486328125
trained,r1,b,property-b-transformer-tasks04-seed42,42,4,trained,block_03,4,0.4043647567522337,0.5898106554919108,0.7833046065439978,0.6424560546875,0.51300048828125,0.12945556640625
trained,r1,b,property-b-transformer-tasks04-seed42,42,4,trained,block_04,4,0.4135934945319729,0.6022148473924566,0.7765398755945021,0.648681640625,0.51300048828125,0.13568115234375
trained,r1,b,property-b-transformer-tasks04-seed42,42,4,trained,embedding,4,0.0,0.0,1.0679004864603852,0.4781494140625,0.51300048828125,-0.03485107421875
trained,r1,b,property-b-transformer-tasks04-seed42,42,4,trained,final_norm,4,0.404802615187567,0.59158889663545,0.7837832478997208,0.64422607421875,0.51300048828125,0.1312255859375
trained,r1,b,property-b-transformer-tasks08-seed42,42,8,opposite_pool,block_01,16,0.17821043390071545,0.40133612244974726,0.9214268972420574,0.463653564453125,0.4086456298828125,0.0550079345703125
trained,r1,b,property-b-transformer-tasks08-seed42,42,8,opposite_pool,block_02,16,0.3032669411853696,0.5255826107901682,0.8416714205330109,0.5066986083984375,0.4086456298828125,0.098052978515625
trained,r1,b,property-b-transformer-tasks08-seed42,42,8,opposite_pool,block_03,16,0.3367263294623988,0.5553633503161367,0.8185142551466301,0.519866943359375,0.4086456298828125,0.1112213134765625
trained,r1,b,property-b-transformer-tasks08-seed42,42,8,opposite_pool,block_04,16,0.35183824908979244,0.5671968030221253,0.8069653405366275,0.5247344970703125,0.4086456298828125,0.1160888671875
trained,r1,b,property-b-transformer-tasks08-seed42,42,8,opposite_pool,embedding,16,1.3877787807814457e-17,-0.0038406490893193503,1.019661264773813,0.4010009765625,0.4086456298828125,-0.0076446533203125
trained,r1,b,property-b-transformer-tasks08-seed42,42,8,opposite_pool,final_norm,16,0.34127264752963826,0.5586025108558164,0.8151444908800511,0.5202178955078125,0.4086456298828125,0.111572265625
trained,r1,b,property-b-transformer-tasks08-seed42,42,8,same_pool_untrained,block_01,8,0.21619366840001042,0.42515598996994564,0.893971796659434,0.447357177734375,0.40838623046875,0.038970947265625
trained,r1,b,property-b-transformer-tasks08-seed42,42,8,same_pool_untrained,block_02,8,0.381292841378516,0.5827382145428107,0.7852427205464332,0.5,0.40838623046875,0.09161376953125
trained,r1,b,property-b-transformer-tasks08-seed42,42,8,same_pool_untrained,block_03,8,0.4038628609242611,0.6024750871722527,0.7695804166292173,0.5078125,0.40838623046875,0.09942626953125
trained,r1,b,property-b-transformer-tasks08-seed42,42,8,same_pool_untrained,block_04,8,0.4155533418178706,0.6120223517305898,0.7611175106407724,0.512481689453125,0.40838623046875,0.104095458984375
trained,r1,b,property-b-transformer-tasks08-seed42,42,8,same_pool_untrained,embedding,8,2.7755575615628914e-17,0.0012077264043254769,1.014946727725048,0.364532470703125,0.40838623046875,-0.043853759765625
trained,r1,b,property-b-transformer-tasks08-seed42,42,8,same_pool_untrained,final_norm,8,0.40390348369131807,0.6042882669055011,0.7705408541594251,0.507843017578125,0.40838623046875,0.099456787109375
trained,r1,b,property-b-transformer-tasks08-seed42,42,8,trained,block_01,8,0.24393315382522165,0.454586581573704,0.8991380319988682,0.46990966796875,0.464599609375,0.00531005859375
trained,r1,b,property-b-transformer-tasks08-seed42,42,8,trained,block_02,8,0.3890799743939485,0.5939153322005499,0.797202970108065,0.528594970703125,0.464599609375,0.063995361328125
trained,r1,b,property-b-transformer-tasks08-seed42,42,8,trained,block_03,8,0.42334501029648197,0.6227382418568769,0.7722509080229002,0.540618896484375,0.464599609375,0.076019287109375
trained,r1,b,property-b-transformer-tasks08-seed42,42,8,trained,block_04,8,0.4374345785387978,0.635661219121502,0.7617595111802413,0.54443359375,0.464599609375,0.079833984375
trained,r1,b,property-b-transformer-tasks08-seed42,42,8,trained,embedding,8,-8.326672684688674e-17,0.0007646680258826188,1.046261560068823,0.38311767578125,0.464599609375,-0.08148193359375
trained,r1,b,property-b-transformer-tasks08-seed42,42,8,trained,final_norm,8,0.42624620328661167,0.6272104935302915,0.7711389864362094,0.53948974609375,0.464599609375,0.07489013671875
trained,r1,b,property-b-transformer-tasks16-seed42,42,16,opposite_pool,block_01,16,0.1875676381121292,0.4122424762094553,0.9158945716780035,0.4678802490234375,0.4086456298828125,0.059234619140625
trained,r1,b,property-b-transformer-tasks16-seed42,42,16,opposite_pool,block_02,16,0.26730462912560565,0.4816927158821075,0.8629620128617643,0.494720458984375,0.4086456298828125,0.0860748291015625
trained,r1,b,property-b-transformer-tasks16-seed42,42,16,opposite_pool,block_03,16,0.2830124281546327,0.4939535074222196,0.8507574167965232,0.5008697509765625,0.4086456298828125,0.09222412109375
trained,r1,b,property-b-transformer-tasks16-seed42,42,16,opposite_pool,block_04,16,0.2873776147649125,0.4986920804071433,0.8481103826177449,0.5015106201171875,0.4086456298828125,0.092864990234375
trained,r1,b,property-b-transformer-tasks16-seed42,42,16,opposite_pool,embedding,16,-1.3877787807814457e-17,-0.001275675078996028,1.019661264773813,0.4010009765625,0.4086456298828125,-0.0076446533203125
trained,r1,b,property-b-transformer-tasks16-seed42,42,16,opposite_pool,final_norm,16,0.2677986851301133,0.4802674515986787,0.8619184191970388,0.4943084716796875,0.4086456298828125,0.085662841796875
trained,r1,b,property-b-transformer-tasks16-seed42,42,16,trained,block_01,16,0.23952286921557409,0.4580093549732965,0.8921940030507686,0.464141845703125,0.436492919921875,0.02764892578125
trained,r1,b,property-b-transformer-tasks16-seed42,42,16,trained,block_02,16,0.3572104683003681,0.5598945715867854,0.8114078950772566,0.5050811767578125,0.436492919921875,0.0685882568359375
trained,r1,b,property-b-transformer-tasks16-seed42,42,16,trained,block_03,16,0.37021527191668446,0.570132990436705,0.8016192495893348,0.5092926025390625,0.436492919921875,0.0727996826171875
trained,r1,b,property-b-transformer-tasks16-seed42,42,16,trained,block_04,16,0.3714299785097236,0.5692190248163304,0.7990279266500249,0.509521484375,0.436492919921875,0.073028564453125
trained,r1,b,property-b-transformer-tasks16-seed42,42,16,trained,embedding,16,-1.3877787807814457e-17,0.0012440335530162511,1.0306041438969353,0.3738250732421875,0.436492919921875,-0.0626678466796875
trained,r1,b,property-b-transformer-tasks16-seed42,42,16,trained,final_norm,16,0.35238923123749394,0.5512173306324669,0.812876323966691,0.5020751953125,0.436492919921875,0.065582275390625
trained,r2,a,property-a-transformer-tasks01-seed101,101,1,opposite_pool,block_01,16,0.10506421569816662,0.305656173328764,0.9746421847867325,0.466339111328125,0.4282379150390625,0.0381011962890625
trained,r2,a,property-a-transformer-tasks01-seed101,101,1,opposite_pool,block_02,16,0.15130094675021163,0.375850234913485,0.9489433606459602,0.473846435546875,0.4282379150390625,0.0456085205078125
trained,r2,a,property-a-transformer-tasks01-seed101,101,1,opposite_pool,block_03,16,0.15292876965513194,0.37693119259746405,0.9479650534612579,0.4755859375,0.4282379150390625,0.0473480224609375
trained,r2,a,property-a-transformer-tasks01-seed101,101,1,opposite_pool,block_04,16,0.14886640445718938,0.37058965902203356,0.9502342898688607,0.47052001953125,0.4282379150390625,0.0422821044921875
trained,r2,a,property-a-transformer-tasks01-seed101,101,1,opposite_pool,embedding,16,1.3877787807814457e-17,-0.0019319706339939668,1.0314440628381227,0.42144775390625,0.4282379150390625,-0.0067901611328125
trained,r2,a,property-a-transformer-tasks01-seed101,101,1,opposite_pool,final_norm,16,0.15134380559012037,0.3757658325611997,0.948937916904304,0.473358154296875,0.4282379150390625,0.0451202392578125
trained,r2,a,property-a-transformer-tasks01-seed101,101,1,same_pool_untrained,block_01,15,0.1457388797132605,0.36074832244527655,0.9400228934619472,0.417578125,0.41819661458333335,-0.0006184895833333333
trained,r2,a,property-a-transformer-tasks01-seed101,101,1,same_pool_untrained,block_02,15,0.18573080365459335,0.42228435529231956,0.9182778871809126,0.42400716145833334,0.41819661458333335,0.005810546875
trained,r2,a,property-a-transformer-tasks01-seed101,101,1,same_pool_untrained,block_03,15,0.1833093834688332,0.419617335948207,0.9195848118310151,0.423388671875,0.41819661458333335,0.0051920572916666664
trained,r2,a,property-a-transformer-tasks01-seed101,101,1,same_pool_untrained,block_04,15,0.17937730889581605,0.41490054956588357,0.9218217683925143,0.42373046875,0.41819661458333335,0.005533854166666667
trained,r2,a,property-a-transformer-tasks01-seed101,101,1,same_pool_untrained,embedding,15,-1.4802973661668754e-17,0.002350846488833861,1.0185532431282143,0.35222981770833334,0.41819661458333335,-0.065966796875
trained,r2,a,property-a-transformer-tasks01-seed101,101,1,same_pool_untrained,final_norm,15,0.17752160911688517,0.41410820752743654,0.9230003197470292,0.42236328125,0.41819661458333335,0.004166666666666667
trained,r2,a,property-a-transformer-tasks01-seed101,101,1,trained,block_01,1,0.019661297505795483,0.14057422964692287,1.0127377607085606,0.37548828125,0.3974609375,-0.02197265625
trained,r2,a,property-a-transformer-tasks01-seed101,101,1,trained,block_02,1,0.6240793777111473,0.7900166365522593,0.6271291739778795,0.632080078125,0.3974609375,0.234619140625
trained,r2,a,property-a-transformer-tasks01-seed101,101,1,trained,block_03,1,0.6755055288603389,0.821891939021744,0.5826564787357401,0.673583984375,0.3974609375,0.276123046875
trained,r2,a,property-a-transformer-tasks01-seed101,101,1,trained,block_04,1,0.6962945754164125,0.8344689642482855,0.5636833457956253,0.68994140625,0.3974609375,0.29248046875
trained,r2,a,property-a-transformer-tasks01-seed101,101,1,trained,embedding,1,0.0,0.0,1.0228428863987962,0.37060546875,0.3974609375,-0.02685546875
trained,r2,a,property-a-transformer-tasks01-seed101,101,1,trained,final_norm,1,0.6981212737195963,0.8355114181578568,0.5619855947744431,0.688232421875,0.3974609375,0.290771484375
trained,r2,a,property-a-transformer-tasks02-seed101,101,2,opposite_pool,block_01,16,0.17377161643187083,0.3825260567439666,0.9334172221764565,0.484619140625,0.4282379150390625,0.0563812255859375
trained,r2,a,property-a-transformer-tasks02-seed101,101,2,opposite_pool,block_02,16,0.23890110321819458,0.45398659804894903,0.8930835740503351,0.5048980712890625,0.4282379150390625,0.07666015625
trained,r2,a,property-a-transformer-tasks02-seed101,101,2,opposite_pool,block_03,16,0.23739567194135702,0.4535760660933771,0.8944827923986394,0.5012054443359375,0.4282379150390625,0.072967529296875
trained,r2,a,property-a-transformer-tasks02-seed101,101,2,opposite_pool,block_04,16,0.22816471233057223,0.44614245017725435,0.9007793799597813,0.4989166259765625,0.4282379150390625,0.0706787109375
trained,r2,a,property-a-transformer-tasks02-seed101,101,2,opposite_pool,embedding,16,0.0,-0.0029415099685868263,1.0314440628381227,0.42144775390625,0.4282379150390625,-0.0067901611328125
trained,r2,a,property-a-transformer-tasks02-seed101,101,2,opposite_pool,final_norm,16,0.21976081024606856,0.4336194769334717,0.9056159031392511,0.4945220947265625,0.4282379150390625,0.0662841796875
trained,r2,a,property-a-transformer-tasks02-seed101,101,2,same_pool_untrained,block_01,14,0.22443271348376026,0.4410697010283207,0.8912440162987618,0.44339425223214285,0.42433384486607145,0.019060407366071428
trained,r2,a,property-a-transformer-tasks02-seed101,101,2,same_pool_untrained,block_02,14,0.3185662139206523,0.5389726797564506,0.8326744626656889,0.46559361049107145,0.42433384486607145,0.041259765625
trained,r2,a,property-a-transformer-tasks02-seed101,101,2,same_pool_untrained,block_03,14,0.3222113742661433,0.5417989841010257,0.830721235369616,0.4677211216517857,0.42433384486607145,0.04338727678571429
trained,r2,a,property-a-transformer-tasks02-seed101,101,2,same_pool_untrained,block_04,14,0.3059264768682585,0.5296249825034811,0.8418758339380105,0.46327427455357145,0.42433384486607145,0.0389404296875
trained,r2,a,property-a-transformer-tasks02-seed101,101,2,same_pool_untrained,embedding,14,0.0,-1.0526193182515038e-05,1.018306617712486,0.35226004464285715,0.42433384486607145,-0.07207380022321429
trained,r2,a,property-a-transformer-tasks02-seed101,101,2,same_pool_untrained,final_norm,14,0.29720856802511086,0.519680837224178,0.8472921534268101,0.45804268973214285,0.42433384486607145,0.03370884486607143
trained,r2,a,property-a-transformer-tasks02-seed101,101,2,trained,block_01,2,0.4059604808365343,0.5673129992445893,0.7539041193553535,0.5228271484375,0.3648681640625,0.157958984375
trained,r2,a,property-a-transformer-tasks02-seed101,101,2,trained,block_02,2,0.8488767769762637,0.919381822308796,0.3624176369252666,0.8450927734375,0.3648681640625,0.480224609375
trained,r2,a,property-a-transformer-tasks02-seed101,101,2,trained,block_03,2,0.8581278389755322,0.9244141640178316,0.34727242373495787,0.861328125,0.3648681640625,0.4964599609375
trained,r2,a,property-a-transformer-tasks02-seed101,101,2,trained,block_04,2,0.8498128229472799,0.9200099623859022,0.36500885061297084,0.8450927734375,0.3648681640625,0.480224609375
trained,r2,a,property-a-transformer-tasks02-seed101,101,2,trained,embedding,2,0.0,0.0,1.0224244426736036,0.3612060546875,0.3648681640625,-0.003662109375
trained,r2,a,property-a-transformer-tasks02-seed101,101,2,trained,final_norm,2,0.8478411257977868,0.9189812708688295,0.36943003634369515,0.84228515625,0.3648681640625,0.4774169921875
trained,r2,a,property-a-transformer-tasks04-seed101,101,4,opposite_pool,block_01,16,0.17321339053748355,0.39397541833894306,0.9341835221116404,0.4844818115234375,0.4282379150390625,0.056243896484375
trained,r2,a,property-a-transformer-tasks04-seed101,101,4,opposite_pool,block_02,16,0.21769767844598104,0.432471138678173,0.9039580604928673,0.4979248046875,0.4282379150390625,0.0696868896484375
trained,r2,a,property-a-transformer-tasks04-seed101,101,4,opposite_pool,block_03,16,0.2200719020874065,0.43786177285480415,0.9028624351890834,0.50030517578125,0.4282379150390625,0.0720672607421875
trained,r2,a,property-a-transformer-tasks04-seed101,101,4,opposite_pool,block_04,16,0.2142953912775276,0.43144821693079516,0.9069479161997768,0.496124267578125,0.4282379150390625,0.0678863525390625
trained,r2,a,property-a-transformer-tasks04-seed101,101,4,opposite_pool,embedding,16,-1.3877787807814457e-17,-0.0029133437145434935,1.0314440628381227,0.42144775390625,0.4282379150390625,-0.0067901611328125
trained,r2,a,property-a-transformer-tasks04-seed101,101,4,opposite_pool,final_norm,16,0.1935753962699108,0.40581982235861674,0.9196507005706308,0.486297607421875,0.4282379150390625,0.0580596923828125
trained,r2,a,property-a-transformer-tasks04-seed101,101,4,same_pool_untrained,block_01,12,0.2615240837232336,0.4744249326093957,0.8672729599626102,0.47454833984375,0.4222005208333333,0.052347819010416664
trained,r2,a,property-a-transformer-tasks04-seed101,101,4,same_pool_untrained,block_02,12,0.3186836650025695,0.5206804978728745,0.8263099339032789,0.4987589518229167,0.4222005208333333,0.07655843098958333
trained,r2,a,property-a-transformer-tasks04-seed101,101,4,same_pool_untrained,block_03,12,0.3229987375719911,0.5281750813353171,0.8244612086040527,0.49871826171875,0.4222005208333333,0.07651774088541667
trained,r2,a,property-a-transformer-tasks04-seed101,101,4,same_pool_untrained,block_04,12,0.30883020090024,0.517602275484403,0.8350310501964303,0.4928995768229167,0.4222005208333333,0.07069905598958333
trained,r2,a,property-a-transformer-tasks04-seed101,101,4,same_pool_untrained,embedding,12,1.850371707708594e-17,0.00188700269128314,1.0187518349065947,0.3817342122395833,0.4222005208333333,-0.04046630859375
trained,r2,a,property-a-transformer-tasks04-seed101,101,4,same_pool_untrained,final_norm,12,0.2855074996018008,0.4920963436972991,0.850450859436402,0.4847208658854167,0.4222005208333333,0.06252034505208333
trained,r2,a,property-a-transformer-tasks04-seed101,101,4,trained,block_01,4,0.3040317475644832,0.5239313961297167,0.8435997851388184,0.40277099609375,0.4010009765625,0.00177001953125
trained,r2,a,property-a-transformer-tasks04-seed101,101,4,trained,block_02,4,0.49292748611908266,0.656626923143501,0.6821562897917314,0.5032958984375,0.4010009765625,0.102294921875
trained,r2,a,property-a-transformer-tasks04-seed101,101,4,trained,block_03,4,0.4955966071131238,0.6607980527028967,0.6808489266022648,0.5048828125,0.4010009765625,0.1038818359375
trained,r2,a,property-a-transformer-tasks04-seed101,101,4,trained,block_04,4,0.48741861084507776,0.6562040444294991,0.6902229799311659,0.4945068359375,0.4010009765625,0.093505859375
trained,r2,a,property-a-transformer-tasks04-seed101,101,4,trained,embedding,4,0.0,0.003121239954668718,1.0190298786107181,0.268310546875,0.4010009765625,-0.1326904296875
trained,r2,a,property-a-transformer-tasks04-seed101,101,4,trained,final_norm,4,0.4670874353845437,0.6412653669935741,0.7108017932885005,0.48388671875,0.4010009765625,0.0828857421875
trained,r2,a,property-a-transformer-tasks08-seed101,101,8,opposite_pool,block_01,16,0.17169055829546823,0.39391348803992093,0.9357332464754806,0.4831390380859375,0.4282379150390625,0.054901123046875
trained,r2,a,property-a-transformer-tasks08-seed101,101,8,opposite_pool,block_02,16,0.2597457698904825,0.4741574983104377,0.8756055339190001,0.515899658203125,0.4282379150390625,0.0876617431640625
trained,r2,a,property-a-transformer-tasks08-seed101,101,8,opposite_pool,block_03,16,0.26421616822517063,0.48185278665896114,0.8726969172940531,0.5177459716796875,0.4282379150390625,0.089508056640625
trained,r2,a,property-a-transformer-tasks08-seed101,101,8,opposite_pool,block_04,16,0.2648641906350901,0.4817835860553353,0.8717557860795268,0.5170745849609375,0.4282379150390625,0.088836669921875
trained,r2,a,property-a-transformer-tasks08-seed101,101,8,opposite_pool,embedding,16,-2.7755575615628914e-17,-0.003256639355827135,1.0314440628381227,0.42144775390625,0.4282379150390625,-0.0067901611328125
trained,r2,a,property-a-transformer-tasks08-seed101,101,8,opposite_pool,final_norm,16,0.2607048299722742,0.4780862814401408,0.8751501733850262,0.515350341796875,0.4282379150390625,0.0871124267578125
trained,r2,a,property-a-transformer-tasks08-seed101,101,8,same_pool_untrained,block_01,8,0.23335840149830128,0.4674414820148505,0.8886415820619299,0.418914794921875,0.371612548828125,0.04730224609375
trained,r2,a,property-a-transformer-tasks08-seed101,101,8,same_pool_untrained,block_02,8,0.3336921442313667,0.5547674294521341,0.8221661795225065,0.447540283203125,0.371612548828125,0.075927734375
trained,r2,a,property-a-transformer-tasks08-seed101,101,8,same_pool_untrained,block_03,8,0.34154283610246217,0.5608044243281557,0.8172880041202697,0.449462890625,0.371612548828125,0.077850341796875
trained,r2,a,property-a-transformer-tasks08-seed101,101,8,same_pool_untrained,block_04,8,0.33693499094969576,0.5566243990927017,0.8200430696174519,0.4483642578125,0.371612548828125,0.076751708984375
trained,r2,a,property-a-transformer-tasks08-seed101,101,8,same_pool_untrained,embedding,8,2.7755575615628914e-17,-0.0006488241953594776,1.0185944680601111,0.331024169921875,0.371612548828125,-0.04058837890625
trained,r2,a,property-a-transformer-tasks08-seed101,101,8,same_pool_untrained,final_norm,8,0.332140768051359,0.5543353685795159,0.8236189423043316,0.44696044921875,0.371612548828125,0.075347900390625
trained,r2,a,property-a-transformer-tasks08-seed101,101,8,trained,block_01,8,0.25638796517505547,0.47065493760060845,0.8717582632373104,0.470672607421875,0.462188720703125,0.00848388671875
trained,r2,a,property-a-transformer-tasks08-seed101,101,8,trained,block_02,8,0.3950999868329079,0.5858791355762119,0.7732179243014438,0.51910400390625,0.462188720703125,0.056915283203125
trained,r2,a,property-a-transformer-tasks08-seed101,101,8,trained,block_03,8,0.40400356380738994,0.59442958945808,0.7673592536688495,0.522857666015625,0.462188720703125,0.0606689453125
trained,r2,a,property-a-transformer-tasks08-seed101,101,8,trained,block_04,8,0.4114822751626106,0.5985539618807371,0.7604486823962111,0.529632568359375,0.462188720703125,0.06744384765625
trained,r2,a,property-a-transformer-tasks08-seed101,101,8,trained,embedding,8,-2.7755575615628914e-17,0.004275754435274165,1.0190482236051404,0.375732421875,0.462188720703125,-0.086456298828125
trained,r2,a,property-a-transformer-tasks08-seed101,101,8,trained,final_norm,8,0.40245504619451644,0.5935954423733432,0.7689402495507248,0.524627685546875,0.462188720703125,0.06243896484375
trained,r2,a,property-a-transformer-tasks16-seed101,101,16,opposite_pool,block_01,16,0.19964021676394075,0.41827433331344466,0.9154298578445642,0.49432373046875,0.4282379150390625,0.0660858154296875
trained,r2,a,property-a-transformer-tasks16-seed101,101,16,opposite_pool,block_02,16,0.2434723098449604,0.46244181639378945,0.8862587652663686,0.504638671875,0.4282379150390625,0.0764007568359375
trained,r2,a,property-a-transformer-tasks16-seed101,101,16,opposite_pool,block_03,16,0.27012803210427255,0.4901597386906899,0.8700711529735224,0.5145416259765625,0.4282379150390625,0.0863037109375
trained,r2,a,property-a-transformer-tasks16-seed101,101,16,opposite_pool,block_04,16,0.2782913351296363,0.5004552102315444,0.8650489822248063,0.51617431640625,0.4282379150390625,0.0879364013671875
trained,r2,a,property-a-transformer-tasks16-seed101,101,16,opposite_pool,embedding,16,0.0,-0.0028415305164846472,1.0314440628381227,0.42144775390625,0.4282379150390625,-0.0067901611328125
trained,r2,a,property-a-transformer-tasks16-seed101,101,16,opposite_pool,final_norm,16,0.2724191239472844,0.4958017378627806,0.8692331583225875,0.513092041015625,0.4282379150390625,0.0848541259765625
trained,r2,a,property-a-transformer-tasks16-seed101,101,16,trained,block_01,16,0.26138086586418857,0.47952700497741757,0.8686803869153839,0.450836181640625,0.416900634765625,0.033935546875
trained,r2,a,property-a-transformer-tasks16-seed101,101,16,trained,block_02,16,0.3639513191326386,0.5612722686659464,0.7937106126124117,0.4886016845703125,0.416900634765625,0.0717010498046875
trained,r2,a,property-a-transformer-tasks16-seed101,101,16,trained,block_03,16,0.4102075820894054,0.6019838470248786,0.758870282307864,0.50738525390625,0.416900634765625,0.090484619140625
trained,r2,a,property-a-transformer-tasks16-seed101,101,16,trained,block_04,16,0.4297374879980931,0.619693754871316,0.7435354736809883,0.5192108154296875,0.416900634765625,0.1023101806640625
trained,r2,a,property-a-transformer-tasks16-seed101,101,16,trained,embedding,16,0.0,0.00019200003083299946,1.0188213458326256,0.3533782958984375,0.416900634765625,-0.0635223388671875
trained,r2,a,property-a-transformer-tasks16-seed101,101,16,trained,final_norm,16,0.41809924619778843,0.6100161060585102,0.7531727046600407,0.512603759765625,0.416900634765625,0.095703125
trained,r2,b,property-b-transformer-tasks01-seed101,101,1,opposite_pool,block_01,16,0.2031399598330564,0.420847170111189,0.9056274621545685,0.4309844970703125,0.416900634765625,0.0140838623046875
trained,r2,b,property-b-transformer-tasks01-seed101,101,1,opposite_pool,block_02,16,0.34484023886499776,0.5576500489308778,0.815603768570476,0.472991943359375,0.416900634765625,0.05609130859375
trained,r2,b,property-b-transformer-tasks01-seed101,101,1,opposite_pool,block_03,16,0.3634358264251613,0.5719098062183081,0.801506404696853,0.4800872802734375,0.416900634765625,0.0631866455078125
trained,r2,b,property-b-transformer-tasks01-seed101,101,1,opposite_pool,block_04,16,0.3342561209797972,0.5467391244820413,0.8205554378093038,0.4729156494140625,0.416900634765625,0.0560150146484375
trained,r2,b,property-b-transformer-tasks01-seed101,101,1,opposite_pool,embedding,16,-1.3877787807814457e-17,0.001883475273783076,1.0188213458326256,0.3527069091796875,0.416900634765625,-0.0641937255859375
trained,r2,b,property-b-transformer-tasks01-seed101,101,1,opposite_pool,final_norm,16,0.3316917692558913,0.5434028238015861,0.8220171217336768,0.471832275390625,0.416900634765625,0.054931640625
trained,r2,b,property-b-transformer-tasks01-seed101,101,1,same_pool_untrained,block_01,15,0.1688221268144007,0.38468835653791583,0.9353897820534205,0.486962890625,0.43362630208333336,0.05333658854166667
trained,r2,b,property-b-transformer-tasks01-seed101,101,1,same_pool_untrained,block_02,15,0.31609358867163284,0.5314190228164776,0.842263126793231,0.5305501302083333,0.43362630208333336,0.096923828125
trained,r2,b,property-b-transformer-tasks01-seed101,101,1,same_pool_untrained,block_03,15,0.3304006240869494,0.541297022388735,0.8325084642149744,0.5355305989583333,0.43362630208333336,0.101904296875
trained,r2,b,property-b-transformer-tasks01-seed101,101,1,same_pool_untrained,block_04,15,0.3123223525338142,0.5235100247727088,0.8444619385121037,0.5274576822916667,0.43362630208333336,0.09383138020833333
trained,r2,b,property-b-transformer-tasks01-seed101,101,1,same_pool_untrained,embedding,15,-1.4802973661668754e-17,-0.003619645480212916,1.030488710847159,0.4265625,0.43362630208333336,-0.007063802083333333
trained,r2,b,property-b-transformer-tasks01-seed101,101,1,same_pool_untrained,final_norm,15,0.30879336088816395,0.5174834249149662,0.8465680083134277,0.5265462239583333,0.43362630208333336,0.092919921875
