model_kind,replicate_id,pool,run_id,model_seed,trained_task_count,trained_tasks,probe_task,probe_task_family,task_status,layer,selected_ridge_alpha,tuning_length_conditioned_r2,probe_train_examples,probe_tune_examples,probe_test_examples,length_conditioned_r2,pearson_r,normalized_rmse,exact_accuracy,length_mode_baseline_accuracy,exact_accuracy_minus_baseline
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,lds_length,global_run,trained,block_03,0.0001,0.4708247612337232,3072,1024,4096,0.5179486902282412,0.7200385884229897,0.7208329849832845,0.566162109375,0.40380859375,0.162353515625
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,longest_increasing_run,global_run,trained,block_03,0.01,0.1257744223850571,3072,1024,4096,0.16082460817580735,0.4011752482121667,0.967739599811594,0.546142578125,0.505126953125,0.041015625
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,longest_decreasing_run,global_run,trained,block_03,0.001,0.20970500780697987,3072,1024,4096,0.2032116824094058,0.4507377277256943,0.9257116508156494,0.55126953125,0.50390625,0.04736328125
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,global_descents,global_run,opposite_pool,block_03,1e-05,0.4681471822393606,3072,1024,4096,0.34969085815396295,0.5917411390938038,1.00783839045144,0.88818359375,0.8095703125,0.07861328125
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,components,global_run,trained,block_03,0.0001,0.5345178359801595,3072,1024,4096,0.6460889314472502,0.8038314011278788,0.5989894121126168,0.9404296875,0.812255859375,0.128173828125
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,max_displacement,global_run,opposite_pool,block_03,0.0001,0.6688699117976282,3072,1024,4096,0.6873523554321762,0.8290735788631983,0.5639619319991155,0.482177734375,0.2568359375,0.225341796875
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,displacement_one_count,global_run,opposite_pool,block_03,0.0001,0.2063375967513631,3072,1024,4096,0.21865574759182482,0.4707417277933155,0.8884696395702301,0.3564453125,0.30615234375,0.05029296875
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,descents,local,trained,block_04,0.001,0.27836645003160343,3072,1024,4096,0.31565517820317956,0.5621901354539124,0.8651182530531102,0.45556640625,0.347412109375,0.108154296875
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,recoils,local,opposite_pool,block_04,0.01,0.21534775920568272,3072,1024,4096,0.2701172589409099,0.5200919995050187,0.8920119366411645,0.444091796875,0.339599609375,0.1044921875
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,peaks,local,trained,block_04,0.001,0.20367956124056708,3072,1024,4096,0.18089129618920674,0.4256346806850629,0.8924354381766073,0.5205078125,0.479248046875,0.041259765625
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,valleys,local,trained,block_04,0.001,0.20067818922899516,3072,1024,4096,0.19599202220979717,0.44237756717145404,0.8865642703425959,0.520751953125,0.45458984375,0.066162109375
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,double_ascents,local,opposite_pool,block_04,0.001,0.1462751967457171,3072,1024,4096,0.17943038988397852,0.4235920876238945,0.9176845473145244,0.393798828125,0.352783203125,0.041015625
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,double_descents,local,trained,block_04,0.001,0.24242102460320147,3072,1024,4096,0.23836286910325022,0.48849157295931633,0.8913343274007987,0.41357421875,0.34716796875,0.06640625
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,successions,local,opposite_pool,block_04,0.001,0.1281186011350901,3072,1024,4096,0.16385191441131997,0.40496987382938343,0.9352991270168373,0.44140625,0.3974609375,0.0439453125
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,adjacencies,local,opposite_pool,block_04,0.001,0.07782123839048583,3072,1024,4096,0.12251366373164807,0.3502434520029524,0.911193184953016,0.3916015625,0.33349609375,0.05810546875
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,fixed_points,positional,trained,block_04,0.0001,0.2657922720421616,3072,1024,4096,0.2976370273100901,0.5461377649786996,0.8687592502855673,0.469482421875,0.376708984375,0.0927734375
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,anti_fixed_points,positional,trained,block_04,0.001,0.1748940968436027,3072,1024,4096,0.1864552724609797,0.4324241314741731,0.90198560107988,0.428466796875,0.37548828125,0.052978515625
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,exceedances,positional,opposite_pool,block_04,0.0001,0.3864670439819067,3072,1024,4096,0.4259054195478308,0.6527450675231828,0.7755433409675824,0.47314453125,0.338134765625,0.135009765625
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,deficiencies,positional,opposite_pool,block_04,0.0001,0.39671320543360045,3072,1024,4096,0.4287442374197894,0.6554523084415986,0.7724470911306316,0.480712890625,0.332275390625,0.1484375
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,left_to_right_maxima,positional,trained,block_04,0.0001,0.7442281203663084,3072,1024,4096,0.7718816748851096,0.8786343049528562,0.48021561980497773,0.628662109375,0.319580078125,0.30908203125
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,left_to_right_minima,positional,trained,block_04,0.0001,0.8898153768218957,3072,1024,4096,0.8955069856879377,0.9463206178589153,0.33322385896926415,0.78125,0.305908203125,0.475341796875
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,right_to_left_maxima,positional,opposite_pool,block_04,0.0001,0.42893944560723907,3072,1024,4096,0.44177095563789326,0.6648307991093739,0.7655257770358537,0.4521484375,0.31298828125,0.13916015625
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,right_to_left_minima,positional,opposite_pool,block_04,0.0001,0.5958893348406478,3072,1024,4096,0.6290853787033657,0.793231925150157,0.6223889484939629,0.50244140625,0.308349609375,0.194091796875
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,cycle_count,cycle,trained,block_04,0.001,0.1744718750629155,3072,1024,4096,0.20407094868429299,0.4518209545017681,0.9062324665594483,0.373291015625,0.302734375,0.070556640625
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,two_cycle_count,cycle,opposite_pool,block_04,0.001,0.07795325306887191,3072,1024,4096,0.09875956531467722,0.3161023163941361,0.9726010425193049,0.514404296875,0.595947265625,-0.08154296875
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,three_cycle_count,cycle,opposite_pool,block_04,0.01,0.009314904976958527,3072,1024,4096,0.0244304321344484,0.1564619838202115,0.9528265697592306,0.72119140625,0.7275390625,-0.00634765625
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,even_cycle_count,cycle,trained,block_04,0.001,0.047876809442327195,3072,1024,4096,0.0787842527121031,0.2850732772302256,0.9666722221789188,0.437744140625,0.406494140625,0.03125
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,odd_cycle_count,cycle,opposite_pool,block_04,0.001,0.15444086020211012,3072,1024,4096,0.21580112303456767,0.46467884353339967,0.9109111372598601,0.377197265625,0.569091796875,-0.19189453125
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,longest_cycle,cycle,trained,block_04,0.01,0.08996723940110951,3072,1024,4096,0.11573113697003923,0.34024377979283615,0.9540787985589861,0.204833984375,0.15869140625,0.046142578125
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,shortest_cycle,cycle,opposite_pool,block_04,0.01,0.0876126542719281,3072,1024,4096,0.1183950377578108,0.3447548032224596,0.9602174533413016,0.220458984375,0.617431640625,-0.39697265625
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,nontrivial_cycle_count,cycle,trained,block_04,0.001,0.07987280303660749,3072,1024,4096,0.1310649089757262,0.36238763143149194,0.9542203708565554,0.466064453125,0.439208984375,0.02685546875
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,lis_length,global_run,opposite_pool,block_04,0.001,0.35337556416832194,3072,1024,4096,0.4270925267093547,0.6550310421041934,0.7878090204987799,0.510986328125,0.38623046875,0.124755859375
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,lds_length,global_run,trained,block_04,0.0001,0.46613894596781213,3072,1024,4096,0.5210622719763676,0.7223081302028789,0.7185012743891579,0.56982421875,0.40380859375,0.166015625
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,longest_increasing_run,global_run,trained,block_04,0.001,0.13131442011276417,3072,1024,4096,0.16388065243359007,0.4050382983634657,0.9659758728554697,0.54345703125,0.505126953125,0.038330078125
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,longest_decreasing_run,global_run,trained,block_04,0.001,0.23168488116167274,3072,1024,4096,0.22136757035744914,0.47038118721473937,0.9151040864233487,0.548583984375,0.50390625,0.044677734375
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,global_descents,global_run,opposite_pool,block_04,0.0001,0.46133058048096565,3072,1024,4096,0.34919011996684013,0.5912692716347715,1.0082263336816477,0.893310546875,0.8095703125,0.083740234375
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,components,global_run,trained,block_04,0.0001,0.5299114575562252,3072,1024,4096,0.6389797950149321,0.7994119555558241,0.6049755559037896,0.937255859375,0.812255859375,0.125
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,max_displacement,global_run,opposite_pool,block_04,0.0001,0.657031841075304,3072,1024,4096,0.6727457963067351,0.8202176155365426,0.5769854028095592,0.478271484375,0.2568359375,0.221435546875
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,displacement_one_count,global_run,opposite_pool,block_04,0.0001,0.21624986174339866,3072,1024,4096,0.21694803533164242,0.4713218437146438,0.8894400328172778,0.36669921875,0.30615234375,0.060546875
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,descents,local,trained,final_norm,0.001,0.27988673022241906,3072,1024,4096,0.3161262548300251,0.5626942878663594,0.8648204447459308,0.455810546875,0.347412109375,0.1083984375
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,recoils,local,opposite_pool,final_norm,0.01,0.21610222649135458,3072,1024,4096,0.271443821937678,0.5216888374173307,0.891200951453179,0.44091796875,0.339599609375,0.101318359375
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,peaks,local,trained,final_norm,0.001,0.20894300921200137,3072,1024,4096,0.18471345871829736,0.4301626114369031,0.8903508419767713,0.522705078125,0.479248046875,0.04345703125
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,valleys,local,trained,final_norm,0.001,0.19873529592108552,3072,1024,4096,0.1985582242540045,0.4452049788006468,0.8851482885330036,0.52392578125,0.45458984375,0.0693359375
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,double_ascents,local,opposite_pool,final_norm,0.001,0.14610456355968016,3072,1024,4096,0.17567711655285512,0.41921942739800616,0.9197808907014132,0.399169921875,0.352783203125,0.04638671875
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,double_descents,local,trained,final_norm,0.001,0.238804459049759,3072,1024,4096,0.24062153827084476,0.4909420183918662,0.8900117000764383,0.4130859375,0.34716796875,0.06591796875
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,successions,local,opposite_pool,final_norm,0.001,0.1261921170845106,3072,1024,4096,0.16646381555887058,0.4081036303851245,0.9338371733043874,0.4482421875,0.3974609375,0.05078125
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,adjacencies,local,opposite_pool,final_norm,0.001,0.0701201588557272,3072,1024,4096,0.12239859430618971,0.35002611393314087,0.9112529277859049,0.392822265625,0.33349609375,0.059326171875
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,fixed_points,positional,trained,final_norm,0.0001,0.2523457238486929,3072,1024,4096,0.2915902176942734,0.541032771048762,0.8724909131464629,0.4755859375,0.376708984375,0.098876953125
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,anti_fixed_points,positional,trained,final_norm,0.001,0.16913119799550602,3072,1024,4096,0.18843807470775054,0.4353798257017439,0.900885753664638,0.434814453125,0.37548828125,0.059326171875
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,exceedances,positional,opposite_pool,final_norm,0.0001,0.3923887973904896,3072,1024,4096,0.4215508595589924,0.6495021238634772,0.7784790681908001,0.47119140625,0.338134765625,0.133056640625
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,deficiencies,positional,opposite_pool,final_norm,0.0001,0.39325646813155424,3072,1024,4096,0.42617032182355685,0.6539215566455672,0.7741853484888814,0.47802734375,0.332275390625,0.145751953125
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,left_to_right_maxima,positional,trained,final_norm,0.0001,0.7347920272890258,3072,1024,4096,0.7674853508008227,0.8761509229014158,0.4848209240881395,0.625244140625,0.319580078125,0.3056640625
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,left_to_right_minima,positional,trained,final_norm,0.0001,0.8713523094358261,3072,1024,4096,0.880741568048439,0.9384954264681437,0.35598935216901006,0.7548828125,0.305908203125,0.448974609375
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,right_to_left_maxima,positional,opposite_pool,final_norm,0.0001,0.4240142507606638,3072,1024,4096,0.44060235355247235,0.6638558966833954,0.7663266376588043,0.455810546875,0.31298828125,0.142822265625
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,right_to_left_minima,positional,opposite_pool,final_norm,0.0001,0.5898639392707485,3072,1024,4096,0.6203173490541414,0.7877041784419281,0.6297022895117879,0.496337890625,0.308349609375,0.18798828125
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,cycle_count,cycle,trained,final_norm,0.001,0.17112185006253067,3072,1024,4096,0.20709760168441882,0.45528478625216007,0.9045077753221277,0.375732421875,0.302734375,0.072998046875
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,two_cycle_count,cycle,opposite_pool,final_norm,0.001,0.0839371072906846,3072,1024,4096,0.1008511939852873,0.3195763411207904,0.9714717645550822,0.514404296875,0.595947265625,-0.08154296875
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,three_cycle_count,cycle,opposite_pool,final_norm,0.01,0.014170282004387413,3072,1024,4096,0.0253034746043993,0.16005792068691163,0.9524001295128389,0.7216796875,0.7275390625,-0.005859375
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,even_cycle_count,cycle,trained,final_norm,0.001,0.04994706971667251,3072,1024,4096,0.08086782840700524,0.28906696176235,0.9655784095086449,0.44091796875,0.406494140625,0.034423828125
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,peaks|left_to_right_minima|even_cycle_count|longest_increasing_run|descents|left_to_right_maxima|nontrivial_cycle_count|lds_length|valleys|fixed_points|cycle_count|longest_decreasing_run|double_descents|anti_fixed_points|longest_cycle|components,odd_cycle_count,cycle,opposite_pool,final_norm,0.001,0.14490970285587512,3072,1024,4096,0.21436915440712645,0.4631033248897045,0.9117424322836769,0.380126953125,0.569091796875,-0.18896484375
