model_kind,run_id,architecture,condition,model_seed,trained_tasks,probe_task,probe_task_family,layer,selected_ridge_alpha,tuning_length_conditioned_r2,probe_train_examples,probe_tune_examples,probe_test_examples,length_conditioned_r2,pearson_r,normalized_rmse,exact_accuracy,length_mode_baseline_accuracy,exact_accuracy_minus_baseline
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,adjacencies,local,final_norm,0.001,0.1335719910576868,6144,2048,8192,0.14604842090230352,0.38389089309039187,0.9654927468153269,0.3299560546875,0.329345703125,0.0006103515625
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,fixed_points,positional,final_norm,0.0001,0.2224168370987154,6144,2048,8192,0.16769080824813576,0.4102899494456282,0.9237537000746098,0.3642578125,0.369873046875,-0.005615234375
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,anti_fixed_points,positional,final_norm,0.0001,0.12100697734175891,6144,2048,8192,0.13659571291894934,0.37023720840044616,0.9269588168408918,0.3685302734375,0.37939453125,-0.0108642578125
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,exceedances,positional,final_norm,1e-05,0.27762858646613664,6144,2048,8192,0.2557832454187824,0.5070973829401462,0.8598706682282176,0.3968505859375,0.3426513671875,0.05419921875
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,deficiencies,positional,final_norm,1e-05,0.2786422072829887,6144,2048,8192,0.2678133784549648,0.5188356584230457,0.8572504675591033,0.4027099609375,0.34033203125,0.0623779296875
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,left_to_right_maxima,positional,final_norm,0.0001,0.3732908960025013,6144,2048,8192,0.3566621804384179,0.5966832492123427,0.8207808762120046,0.3758544921875,0.3026123046875,0.0732421875
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,left_to_right_minima,positional,final_norm,0.0001,0.39403263062260385,6144,2048,8192,0.38355829536910235,0.6197717330180116,0.7739828517396814,0.428955078125,0.307373046875,0.12158203125
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,right_to_left_maxima,positional,final_norm,0.001,0.07159942585766665,6144,2048,8192,0.11490504011143765,0.3418968460549817,0.9690752192132672,0.322509765625,0.3045654296875,0.0179443359375
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,right_to_left_minima,positional,final_norm,0.0001,0.15244406225191454,6144,2048,8192,0.16843257935106615,0.41103195470569154,0.937142007512196,0.3597412109375,0.2933349609375,0.06640625
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,cycle_count,cycle,final_norm,0.0001,0.11695676818717571,6144,2048,8192,0.08641239939327872,0.299603741150424,0.9527327955904747,0.308349609375,0.3079833984375,0.0003662109375
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,two_cycle_count,cycle,final_norm,0.1,0.0019648891129891988,6144,2048,8192,0.002095020785710444,0.0467311623251193,1.009111526218673,0.471923828125,0.6026611328125,-0.1307373046875
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,three_cycle_count,cycle,final_norm,1.0,0.0007181412652315089,6144,2048,8192,0.0001998595889967092,0.02018920956243716,1.0002236951246193,0.7235107421875,0.7235107421875,0.0
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,even_cycle_count,cycle,final_norm,0.1,0.0028372840195660665,6144,2048,8192,9.539163293315056e-05,0.026050582077945684,1.011102327587465,0.3980712890625,0.40771484375,-0.0096435546875
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,odd_cycle_count,cycle,final_norm,0.0001,0.13311019106719346,6144,2048,8192,0.10178390135540238,0.32266868857841163,0.9409939972397505,0.2923583984375,0.5802001953125,-0.287841796875
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,longest_cycle,cycle,final_norm,0.001,0.015334919798312363,6144,2048,8192,0.005323210864570105,0.09908533258709804,0.999717342692615,0.13916015625,0.1644287109375,-0.0252685546875
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,shortest_cycle,cycle,final_norm,0.001,0.01745123978783303,6144,2048,8192,0.021021195963563777,0.14774398073569517,0.9934548524463112,0.14794921875,0.6358642578125,-0.4879150390625
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,nontrivial_cycle_count,cycle,final_norm,0.01,0.00205879698754885,6144,2048,8192,0.003888211276498854,0.06554376758111384,1.0127732315821523,0.429443359375,0.4312744140625,-0.0018310546875
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,lis_length,global_run,final_norm,0.001,0.27201272345612815,6144,2048,8192,0.2580362843559372,0.5084901868436977,0.8809085308849414,0.4317626953125,0.39697265625,0.0347900390625
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,lds_length,global_run,final_norm,0.0001,0.22230249719163253,6144,2048,8192,0.2568440219468181,0.5067036462190283,0.8940592847017126,0.42578125,0.396484375,0.029296875
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,longest_increasing_run,global_run,final_norm,0.001,0.1638032769829636,6144,2048,8192,0.1409126180535687,0.37786225193200623,0.9900683131572939,0.4622802734375,0.5040283203125,-0.041748046875
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,longest_decreasing_run,global_run,final_norm,0.001,0.05906837276090626,6144,2048,8192,0.12172843227500929,0.3578166447811139,1.0330686748171467,0.4630126953125,0.5018310546875,-0.038818359375
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,global_descents,global_run,final_norm,1e-06,0.14595693298239365,6144,2048,8192,0.19920988108475435,0.4501684508853534,1.112745895962994,0.7630615234375,0.8125,-0.0494384765625
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,components,global_run,final_norm,1e-06,0.28805866890961573,6144,2048,8192,0.29186331239484964,0.5453708124415116,1.0450065834147246,0.781982421875,0.804931640625,-0.02294921875
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,max_displacement,global_run,final_norm,0.0001,0.19246432483441567,6144,2048,8192,0.2045539499631599,0.4521220127028242,0.9106463355909774,0.296630859375,0.2574462890625,0.0391845703125
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,length|cycle_type|rsk_shape|pattern_avoidance,displacement_one_count,global_run,final_norm,0.1,0.08944425704424863,6144,2048,8192,0.08904622174075394,0.29857652699117865,0.9448438116472124,0.2823486328125,0.3072509765625,-0.02490234375
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,descents,local,embedding,10.0,0.0,6144,2048,8192,0.0,0.0,1.0210358474220083,0.3427734375,0.3338623046875,0.0089111328125
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,recoils,local,embedding,1.0,2.220446049250313e-16,6144,2048,8192,0.0,0.02995090033847735,1.0117264466110467,0.3408203125,0.33642578125,0.00439453125
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,peaks,local,embedding,1e-06,0.0,6144,2048,8192,0.0,-0.010940995236248594,0.987201497821541,0.4708251953125,0.4635009765625,0.00732421875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,valleys,local,embedding,1e-06,0.0,6144,2048,8192,0.0,0.010834642933933325,0.9926476029684151,0.458984375,0.45556640625,0.00341796875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,double_ascents,local,embedding,1e-06,-2.220446049250313e-16,6144,2048,8192,0.0,0.0,1.012985218660725,0.3338623046875,0.344482421875,-0.0106201171875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,double_descents,local,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,0.9962763749938195,0.3388671875,0.3399658203125,-0.0010986328125
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,successions,local,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,1.0677013036927756,0.3643798828125,0.398681640625,-0.0343017578125
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,adjacencies,local,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,1.0447981442612964,0.329345703125,0.329345703125,0.0
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,fixed_points,positional,embedding,1e-06,2.220446049250313e-16,6144,2048,8192,0.0,0.0,1.0125438624646812,0.3580322265625,0.369873046875,-0.0118408203125
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,anti_fixed_points,positional,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,0.9975928763619372,0.3592529296875,0.37939453125,-0.0201416015625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,exceedances,positional,embedding,1e-06,0.0,6144,2048,8192,0.0,-0.01608337955095658,0.996743501992833,0.3426513671875,0.3426513671875,0.0
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,deficiencies,positional,embedding,1e-06,0.0,6144,2048,8192,0.0,0.018325644088552702,1.0018364670463262,0.3414306640625,0.34033203125,0.0010986328125
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,left_to_right_maxima,positional,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,1.0233111062138236,0.3040771484375,0.3026123046875,0.00146484375
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,left_to_right_minima,positional,embedding,1e-06,0.0,6144,2048,8192,0.0,-0.022853986948050242,0.9857920972831147,0.3160400390625,0.307373046875,0.0086669921875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,right_to_left_maxima,positional,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,1.0300600749281232,0.305908203125,0.3045654296875,0.0013427734375
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,right_to_left_minima,positional,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,1.0276770844678722,0.3035888671875,0.2933349609375,0.01025390625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,cycle_count,cycle,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,0.9967724289122708,0.3077392578125,0.3079833984375,-0.000244140625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,two_cycle_count,cycle,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,1.0101702448488212,0.4593505859375,0.6026611328125,-0.143310546875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,three_cycle_count,cycle,embedding,1e-06,1.1102230246251565e-16,6144,2048,8192,0.0,0.0,1.0003236622577176,0.7235107421875,0.7235107421875,0.0
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,even_cycle_count,cycle,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,1.0111505563890062,0.3974609375,0.40771484375,-0.01025390625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,odd_cycle_count,cycle,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,0.9928792526047006,0.3057861328125,0.5802001953125,-0.2744140625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,longest_cycle,cycle,embedding,10.0,0.0,6144,2048,8192,0.0,0.0,1.002388866359531,0.1435546875,0.1644287109375,-0.0208740234375
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,shortest_cycle,cycle,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,1.004064219330732,0.1092529296875,0.6358642578125,-0.526611328125
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,nontrivial_cycle_count,cycle,embedding,10.0,1.1102230246251565e-16,6144,2048,8192,0.0,0.0,1.0147479301353286,0.4290771484375,0.4312744140625,-0.002197265625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,lis_length,global_run,embedding,1e-06,0.0,6144,2048,8192,0.0,-0.010945740728540161,1.022679339029915,0.390869140625,0.39697265625,-0.006103515625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,lds_length,global_run,embedding,1e-06,0.0,6144,2048,8192,0.0,-0.014606896850727627,1.0371136011049422,0.38720703125,0.396484375,-0.00927734375
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,longest_increasing_run,global_run,embedding,1e-06,0.0,6144,2048,8192,0.0,0.016489244923313637,1.0681850394483854,0.4554443359375,0.5040283203125,-0.048583984375
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,longest_decreasing_run,global_run,embedding,1e-06,0.0,6144,2048,8192,0.0,0.009129738333024226,1.1023380059178607,0.459716796875,0.5018310546875,-0.0421142578125
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,global_descents,global_run,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,1.2434738264527403,0.7889404296875,0.8125,-0.0235595703125
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,components,global_run,embedding,1e-06,0.0,6144,2048,8192,0.0,-0.0022251670697767713,1.241825229327309,0.7493896484375,0.804931640625,-0.0555419921875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,max_displacement,global_run,embedding,1.0,0.0,6144,2048,8192,0.0,-0.010724307195551433,1.0210438164840894,0.238037109375,0.2574462890625,-0.0194091796875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,displacement_one_count,global_run,embedding,1e-06,1.1102230246251565e-16,6144,2048,8192,0.0,0.0,0.9899467911205587,0.2646484375,0.3072509765625,-0.0426025390625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,descents,local,block_01,0.001,0.05303638396547883,6144,2048,8192,0.05998631821128797,0.24485154898237108,0.9899381864927572,0.355712890625,0.3338623046875,0.0218505859375
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,recoils,local,block_01,0.001,0.08131740255547582,6144,2048,8192,0.08890614861799495,0.29812438921284246,0.9657054014032412,0.3538818359375,0.33642578125,0.0174560546875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,peaks,local,block_01,0.001,0.07432127804253996,6144,2048,8192,0.07201445872429901,0.2685985662549991,0.9509910077928089,0.480712890625,0.4635009765625,0.0172119140625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,valleys,local,block_01,0.0001,0.11022366208505696,6144,2048,8192,0.10185132699353061,0.3229576390130876,0.9407391421755246,0.4796142578125,0.45556640625,0.0240478515625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,double_ascents,local,block_01,0.001,0.08539131427517033,6144,2048,8192,0.06793054752758676,0.2610680514370201,0.9779738572682274,0.3382568359375,0.344482421875,-0.0062255859375
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,double_descents,local,block_01,0.01,0.04189477604678182,6144,2048,8192,0.04297139020022944,0.20670140164163311,0.9746356488667982,0.3389892578125,0.3399658203125,-0.0009765625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,successions,local,block_01,0.0001,0.09815323063859371,6144,2048,8192,0.0834865794845493,0.290240414528978,1.022160719229963,0.3587646484375,0.398681640625,-0.0399169921875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,adjacencies,local,block_01,0.0001,0.1848486027818581,6144,2048,8192,0.1502386441545548,0.3879703842258317,0.9631210636261187,0.3504638671875,0.329345703125,0.0211181640625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,fixed_points,positional,block_01,1e-05,0.18996922670469618,6144,2048,8192,0.13997157887199785,0.37931316759304057,0.939010064780072,0.3564453125,0.369873046875,-0.013427734375
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,anti_fixed_points,positional,block_01,0.0001,0.1514200255373791,6144,2048,8192,0.1558619729191082,0.39517009324405117,0.9165582518450306,0.3819580078125,0.37939453125,0.0025634765625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,exceedances,positional,block_01,0.0001,0.23640872858398598,6144,2048,8192,0.25635337665657765,0.506261128943775,0.85954123930025,0.4071044921875,0.3426513671875,0.064453125
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,deficiencies,positional,block_01,0.0001,0.24207641588498385,6144,2048,8192,0.26961423736985846,0.518645847492886,0.8561955878803078,0.4036865234375,0.34033203125,0.0633544921875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,left_to_right_maxima,positional,block_01,1e-05,0.3560764431639293,6144,2048,8192,0.34583942628761066,0.5878613907946625,0.8276560051234281,0.39453125,0.3026123046875,0.0919189453125
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,left_to_right_minima,positional,block_01,1e-06,0.4168747663518939,6144,2048,8192,0.3888314242768277,0.6246205366711738,0.7706653629344614,0.42919921875,0.307373046875,0.121826171875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,right_to_left_maxima,positional,block_01,0.0001,0.08330500981799316,6144,2048,8192,0.13396028714879216,0.36607720038193026,0.9585868300121769,0.3382568359375,0.3045654296875,0.03369140625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,right_to_left_minima,positional,block_01,0.0001,0.148647681419373,6144,2048,8192,0.17063097190854226,0.4132317978718147,0.9359024390814588,0.357421875,0.2933349609375,0.0640869140625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,cycle_count,cycle,block_01,0.0001,0.11903783585971506,6144,2048,8192,0.07245305020626924,0.278538668771362,0.9599839398732227,0.3135986328125,0.3079833984375,0.005615234375
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,two_cycle_count,cycle,block_01,0.1,0.005077767703170255,6144,2048,8192,0.0022765197444650775,0.049350696849396775,1.009019753442807,0.473876953125,0.6026611328125,-0.1287841796875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,three_cycle_count,cycle,block_01,10.0,-0.0008592656621424499,6144,2048,8192,2.8597146375264337e-05,0.00552661652813963,1.0003093589543623,0.7235107421875,0.7235107421875,0.0
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,even_cycle_count,cycle,block_01,0.01,0.005578677777171359,6144,2048,8192,-0.003356282662576593,0.02496245046497043,1.0128459885341115,0.39794921875,0.40771484375,-0.009765625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,odd_cycle_count,cycle,block_01,0.0001,0.10937926297001577,6144,2048,8192,0.08173279174393588,0.29295937616167733,0.9514390528940975,0.2978515625,0.5802001953125,-0.2823486328125
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,longest_cycle,cycle,block_01,0.001,0.02645790060079911,6144,2048,8192,0.010841672226423293,0.12035562374807249,0.9969402723799536,0.1434326171875,0.1644287109375,-0.02099609375
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,shortest_cycle,cycle,block_01,0.01,0.01650804362533287,6144,2048,8192,0.024199976023450365,0.15574551345966683,0.9918406488765201,0.1484375,0.6358642578125,-0.4874267578125
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,nontrivial_cycle_count,cycle,block_01,0.001,0.011599556378077858,6144,2048,8192,0.0014045520622120167,0.08321246614590547,1.0140350465779036,0.4307861328125,0.4312744140625,-0.00048828125
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,lis_length,global_run,block_01,0.0001,0.27690885932944165,6144,2048,8192,0.25578293728783774,0.5057684093026555,0.8822451783448289,0.431396484375,0.39697265625,0.034423828125
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,lds_length,global_run,block_01,0.001,0.213644019944504,6144,2048,8192,0.2337583193926841,0.4841728094695155,0.9078397947443012,0.430419921875,0.396484375,0.033935546875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,longest_increasing_run,global_run,block_01,0.001,0.12363670046531772,6144,2048,8192,0.09585091321335726,0.310392195519811,1.015702485309034,0.4715576171875,0.5040283203125,-0.032470703125
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,longest_decreasing_run,global_run,block_01,0.001,0.05908775415562173,6144,2048,8192,0.10721396162648766,0.33414450535326085,1.0415700324670456,0.4625244140625,0.5018310546875,-0.039306640625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,global_descents,global_run,block_01,1e-06,0.18148875585964874,6144,2048,8192,0.2172619523825845,0.46959751477942807,1.1001321857396784,0.777099609375,0.8125,-0.035400390625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,components,global_run,block_01,1e-06,0.22493044193226286,6144,2048,8192,0.22056231353266886,0.4705665479025381,1.0963549432730124,0.7894287109375,0.804931640625,-0.0155029296875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,max_displacement,global_run,block_01,0.0001,0.19522332820725385,6144,2048,8192,0.20566980452548167,0.4530474054559136,0.910007382463563,0.303955078125,0.2574462890625,0.0465087890625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,displacement_one_count,global_run,block_01,0.001,0.13738564634999106,6144,2048,8192,0.13452561812991337,0.36688423989795443,0.9209561679556427,0.3092041015625,0.3072509765625,0.001953125
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,descents,local,final_norm,0.01,0.05097761272105916,6144,2048,8192,0.045361469276456345,0.21358392519375843,0.9976092550639012,0.3446044921875,0.3338623046875,0.0107421875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,recoils,local,final_norm,0.01,0.0857380042952044,6144,2048,8192,0.08079590211313747,0.2846502756461215,0.9699940684281962,0.352294921875,0.33642578125,0.015869140625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,peaks,local,final_norm,0.001,0.07177258204306292,6144,2048,8192,0.06821585753945913,0.26297340101499833,0.9529354057299559,0.4683837890625,0.4635009765625,0.0048828125
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,valleys,local,final_norm,0.001,0.109822022727738,6144,2048,8192,0.09549487524424072,0.3099989170885291,0.9440622112297025,0.4803466796875,0.45556640625,0.0247802734375
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,double_ascents,local,final_norm,0.01,0.09572406721907323,6144,2048,8192,0.06781091851710874,0.26050835185384463,0.9780366156231807,0.3380126953125,0.344482421875,-0.0064697265625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,double_descents,local,final_norm,0.01,0.03762831743720674,6144,2048,8192,0.04276770926295759,0.20620586496900267,0.974739357438966,0.3408203125,0.3399658203125,0.0008544921875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,successions,local,final_norm,0.001,0.1395787699354536,6144,2048,8192,0.10272595348819102,0.32101542542422423,1.0113752604754926,0.3619384765625,0.398681640625,-0.0367431640625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,adjacencies,local,final_norm,0.0001,0.181354891619952,6144,2048,8192,0.1438763705599817,0.3803448880559637,0.9667198462715316,0.34716796875,0.329345703125,0.017822265625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,length|cycle_type|rsk_shape|pattern_avoidance,fixed_points,positional,final_norm,0.0001,0.21134540478177244,6144,2048,8192,0.14119031950498517,0.3794671438634852,0.9383444964023256,0.352294921875,0.369873046875,-0.017578125
