model_kind,run_id,architecture,condition,model_seed,layer,probe_task_family,probe_task_count,length_conditioned_r2,pearson_r,normalized_rmse,exact_accuracy,length_mode_baseline_accuracy,exact_accuracy_minus_baseline
trained,category-encoding-e4-mlp-seed42,mlp,encoding_e4,42,embedding,cycle,8,1.3877787807814457e-17,-0.0008377082217784593,1.0040621451047635,0.359466552734375,0.4817047119140625,-0.1222381591796875
trained,category-encoding-e4-mlp-seed42,mlp,encoding_e4,42,embedding,global_run,8,0.0,-0.0016790998492936617,1.0908257061107252,0.4667816162109375,0.4976806640625,-0.0308990478515625
trained,category-encoding-e4-mlp-seed42,mlp,encoding_e4,42,embedding,local,8,0.0,0.0028079487786118024,1.0167965545539535,0.3724822998046875,0.3752288818359375,-0.00274658203125
trained,category-encoding-e4-mlp-seed42,mlp,encoding_e4,42,embedding,positional,8,-2.7755575615628914e-17,-0.00015735626842160394,1.0094446338448388,0.3288726806640625,0.33001708984375,-0.0011444091796875
trained,category-encoding-e4-mlp-seed42,mlp,encoding_e4,42,final_norm,all,32,0.15365215038525928,0.34477374490051277,0.9438314854196165,0.41387939453125,0.4211578369140625,-0.0072784423828125
trained,category-encoding-e4-mlp-seed42,mlp,encoding_e4,42,final_norm,cycle,8,0.03639166568005786,0.14733840288219777,0.9854578774406666,0.3692626953125,0.4817047119140625,-0.1124420166015625
trained,category-encoding-e4-mlp-seed42,mlp,encoding_e4,42,final_norm,global_run,8,0.20165580710949021,0.4323573783462239,0.9741666400592737,0.505035400390625,0.4976806640625,0.007354736328125
trained,category-encoding-e4-mlp-seed42,mlp,encoding_e4,42,final_norm,local,8,0.07149244220037289,0.26599082207592734,0.979533653807504,0.380859375,0.3752288818359375,0.0056304931640625
trained,category-encoding-e4-mlp-seed42,mlp,encoding_e4,42,final_norm,positional,8,0.3050686865511162,0.5334083762977021,0.8361677703710217,0.400360107421875,0.33001708984375,0.070343017578125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,block_01,all,32,0.19213434899806747,0.40490132742181123,0.9201432233396502,0.4330291748046875,0.4211578369140625,0.011871337890625
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,block_01,cycle,8,0.05926834912246906,0.22041373784892712,0.973670635629462,0.38568115234375,0.4817047119140625,-0.0960235595703125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,block_01,global_run,8,0.2939333886400898,0.5330677779437744,0.9131497331129528,0.537933349609375,0.4976806640625,0.040252685546875
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,block_01,local,8,0.10132165497951139,0.3163444261440484,0.9635880637957054,0.38446044921875,0.3752288818359375,0.0092315673828125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,block_01,positional,8,0.3140140032501997,0.5497793677504951,0.8301644608204805,0.424041748046875,0.33001708984375,0.094024658203125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,block_02,all,32,0.297765184996943,0.5124837277484018,0.8534951557194181,0.46097564697265625,0.4211578369140625,0.03981781005859375
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,block_02,cycle,8,0.10131212184647814,0.2878510106730892,0.9509722256763384,0.402679443359375,0.4817047119140625,-0.0790252685546875
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,block_02,global_run,8,0.42007594032668727,0.6416790882973696,0.8257039179777056,0.569915771484375,0.4976806640625,0.072235107421875
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,block_02,local,8,0.1958738914944377,0.4380738088106819,0.9108200313646545,0.401275634765625,0.3752288818359375,0.0260467529296875
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,block_02,positional,8,0.4737987863201688,0.6823310032124666,0.7264844478589741,0.47003173828125,0.33001708984375,0.1400146484375
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,block_03,all,32,0.3309680548999635,0.5424337968663092,0.8303117131030697,0.4682464599609375,0.4211578369140625,0.047088623046875
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,block_03,cycle,8,0.10162116049182422,0.2936592112991415,0.9509172063225724,0.39947509765625,0.4817047119140625,-0.0822296142578125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,block_03,global_run,8,0.46392586997969276,0.6752665350295213,0.7918927922774812,0.5802764892578125,0.4976806640625,0.0825958251953125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,block_03,local,8,0.24560919445163643,0.49174396431150896,0.8818269631553024,0.4083099365234375,0.3752288818359375,0.0330810546875
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,block_03,positional,8,0.5127159946767005,0.709065476825065,0.696609890656923,0.48492431640625,0.33001708984375,0.1549072265625
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,block_04,all,32,0.3476983487852541,0.55868467939676,0.8192699083287224,0.4752082824707031,0.4211578369140625,0.054050445556640625
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,block_04,cycle,8,0.11147576680576024,0.31094690792286017,0.9456337503853226,0.40618896484375,0.4817047119140625,-0.0755157470703125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,block_04,global_run,8,0.4779901472518635,0.6855006248057391,0.7810305538439455,0.5854339599609375,0.4976806640625,0.0877532958984375
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,block_04,local,8,0.27184172058593037,0.5173234867858695,0.8661442049498443,0.41802978515625,0.3752288818359375,0.0428009033203125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,block_04,positional,8,0.5294857604974622,0.7209676980725716,0.6842711241357772,0.491180419921875,0.33001708984375,0.161163330078125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,embedding,all,32,-3.469446951953614e-18,0.00029370624319965645,1.0302822599035701,0.3819007873535156,0.4211578369140625,-0.039257049560546875
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,embedding,cycle,8,4.163336342344337e-17,-0.00288287979569573,1.0040621451047635,0.359466552734375,0.4817047119140625,-0.1222381591796875
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,embedding,global_run,8,0.0,-0.0001767410445529269,1.0908257061107252,0.4667816162109375,0.4976806640625,-0.0308990478515625
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,embedding,local,8,-2.7755575615628914e-17,0.0034238886062354012,1.0167965545539535,0.3724822998046875,0.3752288818359375,-0.00274658203125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,embedding,positional,8,-2.7755575615628914e-17,0.0008105572068118811,1.0094446338448388,0.3288726806640625,0.33001708984375,-0.0011444091796875
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,final_norm,all,32,0.3436550009722395,0.5543649746584933,0.8220055386453011,0.4736671447753906,0.4211578369140625,0.052509307861328125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,final_norm,cycle,8,0.1100064144349789,0.30566687357773803,0.9463688249777003,0.4055023193359375,0.4817047119140625,-0.076202392578125
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,final_norm,global_run,8,0.47129020681194805,0.6802539717318254,0.7858205441330676,0.58551025390625,0.4976806640625,0.08782958984375
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,final_norm,local,8,0.26802917915727176,0.5135801461484316,0.8683799757181829,0.4158172607421875,0.3752288818359375,0.04058837890625
trained,category-encoding-e4-transformer-seed17,transformer,encoding_e4,17,final_norm,positional,8,0.5252942034847593,0.7179589071759782,0.6874528097522536,0.4878387451171875,0.33001708984375,0.1578216552734375
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,block_01,all,32,0.20182462528515363,0.4174209865712924,0.9149275290352102,0.4395027160644531,0.4211578369140625,0.018344879150390625
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,block_01,cycle,8,0.06941479126396768,0.2416354139847863,0.968303051214959,0.393157958984375,0.4817047119140625,-0.0885467529296875
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,block_01,global_run,8,0.287671401374612,0.5265806596927872,0.916668782047177,0.542999267578125,0.4976806640625,0.045318603515625
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,block_01,local,8,0.10226681890141495,0.3180315230230834,0.9632463459236067,0.3887786865234375,0.3752288818359375,0.0135498046875
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,block_01,positional,8,0.34794548960061994,0.5834363495845126,0.8114919369550981,0.433074951171875,0.33001708984375,0.103057861328125
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,block_02,all,32,0.383433197067367,0.5849611062218167,0.792160559922469,0.4876976013183594,0.4211578369140625,0.06653976440429688
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,block_02,cycle,8,0.1259479579624881,0.3239231492574969,0.9371762101168867,0.41156005859375,0.4817047119140625,-0.0701446533203125
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,block_02,global_run,8,0.5097364980448823,0.7100926196670578,0.7575962641461987,0.5894622802734375,0.4976806640625,0.0917816162109375
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,block_02,local,8,0.2830020342430793,0.5294497129246493,0.8597033242252873,0.41583251953125,0.3752288818359375,0.0406036376953125
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,block_02,positional,8,0.6150462980190183,0.7763789430380629,0.6141664412015033,0.533935546875,0.33001708984375,0.20391845703125
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,block_03,all,32,0.3873535847715967,0.5899483422479835,0.7898120602323168,0.4884185791015625,0.4211578369140625,0.0672607421875
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,block_03,cycle,8,0.127770105671836,0.32982112669748154,0.9363803523453802,0.4138336181640625,0.4817047119140625,-0.06787109375
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,block_03,global_run,8,0.515656394900027,0.7147084995827175,0.7527101765942272,0.590728759765625,0.4976806640625,0.093048095703125
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,block_03,local,8,0.2991797817465515,0.5444223203547611,0.8499847545997832,0.41864013671875,0.3752288818359375,0.0434112548828125
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,block_03,positional,8,0.6068080567679722,0.7708414223569737,0.6201729573898765,0.5304718017578125,0.33001708984375,0.2004547119140625
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,block_04,all,32,0.3736479406503438,0.5784156696992753,0.7992913960740894,0.4849205017089844,0.4211578369140625,0.06376266479492188
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,block_04,cycle,8,0.11730115210585335,0.31825711818455943,0.9423108928678746,0.4103240966796875,0.4817047119140625,-0.071380615234375
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,block_04,global_run,8,0.5023868994821391,0.7044532874558734,0.7620280910364325,0.5883026123046875,0.4976806640625,0.0906219482421875
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,block_04,local,8,0.2812472734645247,0.5284252706238107,0.8610057852620336,0.4146728515625,0.3752288818359375,0.0394439697265625
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,block_04,positional,8,0.5936564375488581,0.7625270025328574,0.6318208151300166,0.5263824462890625,0.33001708984375,0.1963653564453125
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,embedding,all,32,0.0,0.0007740413158567809,1.0302822599035701,0.3819007873535156,0.4211578369140625,-0.039257049560546875
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,embedding,cycle,8,1.3877787807814457e-17,-0.0018834403323051752,1.0040621451047635,0.359466552734375,0.4817047119140625,-0.1222381591796875
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,embedding,global_run,8,0.0,-0.0008659203928010593,1.0908257061107252,0.4667816162109375,0.4976806640625,-0.0308990478515625
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,embedding,local,8,-1.3877787807814457e-17,0.0030396996325106366,1.0167965545539535,0.3724822998046875,0.3752288818359375,-0.00274658203125
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,embedding,positional,8,0.0,0.0028058263560227217,1.0094446338448388,0.3288726806640625,0.33001708984375,-0.0011444091796875
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,final_norm,all,32,0.3691613301907743,0.5747947475096732,0.8026227572752385,0.48386383056640625,0.4211578369140625,0.06270599365234375
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,final_norm,cycle,8,0.1160158796193493,0.3167202394712931,0.9430341982717941,0.4102630615234375,0.4817047119140625,-0.071441650390625
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,final_norm,global_run,8,0.4960572705703212,0.6997107812007854,0.7670631924261566,0.587432861328125,0.4976806640625,0.089752197265625
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,final_norm,local,8,0.27674453163402635,0.5240907207400398,0.863712761444465,0.4144134521484375,0.3752288818359375,0.0391845703125
trained,category-encoding-e4-transformer-seed314159,transformer,encoding_e4,314159,final_norm,positional,8,0.5878276389394004,0.7586572486265742,0.636680876958538,0.523345947265625,0.33001708984375,0.193328857421875
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,block_01,all,32,0.2331351672115146,0.4471374987024185,0.8950130538640532,0.44680023193359375,0.4211578369140625,0.02564239501953125
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,block_01,cycle,8,0.07516485321828761,0.24814540327110882,0.965198291226412,0.3937225341796875,0.4817047119140625,-0.087982177734375
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,block_01,global_run,8,0.33345411077653964,0.5674029091652277,0.8856189442360217,0.552764892578125,0.4976806640625,0.055084228515625
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,block_01,local,8,0.12045853703619545,0.34377598877703136,0.9533043453816499,0.3912353515625,0.3752288818359375,0.0160064697265625
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,block_01,positional,8,0.40346316781503566,0.6292256935963062,0.775930634612129,0.4494781494140625,0.33001708984375,0.1194610595703125
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,block_02,all,32,0.3563345587814464,0.5642967843565757,0.8130619863907042,0.4796638488769531,0.4211578369140625,0.058506011962890625
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,block_02,cycle,8,0.1239516028604616,0.3204121608651088,0.9383774887317168,0.4109039306640625,0.4817047119140625,-0.07080078125
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,block_02,global_run,8,0.4758435338196202,0.6848056234420188,0.7838235309588079,0.5830078125,0.4976806640625,0.0853271484375
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,block_02,local,8,0.2537025313257618,0.5016947598639979,0.8773204287102643,0.4097900390625,0.3752288818359375,0.0345611572265625
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,block_02,positional,8,0.5718405671199419,0.7502745932551773,0.6527264971620275,0.51495361328125,0.33001708984375,0.1849365234375
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,block_03,all,32,0.3625939005575005,0.5694639515247457,0.8081996816045588,0.4834403991699219,0.4211578369140625,0.062282562255859375
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,block_03,cycle,8,0.12509149150464838,0.3234236077974969,0.9377546007121946,0.41156005859375,0.4817047119140625,-0.0701446533203125
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,block_03,global_run,8,0.4836962196516499,0.6897095978820137,0.7766223534769112,0.5866241455078125,0.4976806640625,0.0889434814453125
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,block_03,local,8,0.26095076119452887,0.508357341971736,0.8730112187397028,0.4143829345703125,0.3752288818359375,0.039154052734375
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,block_03,positional,8,0.5806371298791749,0.7563652584477364,0.6454105534894263,0.5211944580078125,0.33001708984375,0.1911773681640625
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,block_04,all,32,0.3582811228414332,0.5661561355594846,0.8112088778680943,0.4830741882324219,0.4211578369140625,0.061916351318359375
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,block_04,cycle,8,0.12237945061645619,0.3222856526526422,0.9394574841212163,0.412078857421875,0.4817047119140625,-0.0696258544921875
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,block_04,global_run,8,0.4792203791563297,0.6856348490744975,0.7795859238205057,0.5869293212890625,0.4976806640625,0.0892486572265625
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,block_04,local,8,0.26073668607494693,0.5076907456111738,0.8731192387798719,0.4144744873046875,0.3752288818359375,0.03924560546875
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,block_04,positional,8,0.5707879755180001,0.7490132948996252,0.6526728647507831,0.5188140869140625,0.33001708984375,0.1887969970703125
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,embedding,all,32,6.938893903907228e-18,0.0003357088970142285,1.0302822599035701,0.3819007873535156,0.4211578369140625,-0.039257049560546875
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,embedding,cycle,8,1.3877787807814457e-17,0.0010192971110747438,1.0040621451047635,0.359466552734375,0.4817047119140625,-0.1222381591796875
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,embedding,global_run,8,0.0,-0.00273292656200157,1.0908257061107252,0.4667816162109375,0.4976806640625,-0.0308990478515625
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,embedding,local,8,1.3877787807814457e-17,0.0024002847706746087,1.0167965545539535,0.3724822998046875,0.3752288818359375,-0.00274658203125
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,embedding,positional,8,0.0,0.0006561802683091316,1.0094446338448388,0.3288726806640625,0.33001708984375,-0.0011444091796875
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,final_norm,all,32,0.35713619104228017,0.5647040304881149,0.8119737424999259,0.4819488525390625,0.4211578369140625,0.060791015625
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,final_norm,cycle,8,0.11979206179243893,0.31714832901663675,0.9408531903835433,0.4119720458984375,0.4817047119140625,-0.069732666015625
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,final_norm,global_run,8,0.48107796951444104,0.6871787487696276,0.7781793437744736,0.584716796875,0.4976806640625,0.0870361328125
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,final_norm,local,8,0.2606620560955327,0.5079612841324411,0.8731777834980723,0.4141387939453125,0.3752288818359375,0.038909912109375
trained,category-encoding-e4-transformer-seed42,transformer,encoding_e4,42,final_norm,positional,8,0.567012676766708,0.7465277600337542,0.6556846523436146,0.5169677734375,0.33001708984375,0.18695068359375
trained,category-statistics-s4-mlp-seed17,mlp,statistics_s4,17,block_01,all,32,0.14083438882540514,0.34277806275055556,0.952499420662198,0.407562255859375,0.4211578369140625,-0.0135955810546875
trained,category-statistics-s4-mlp-seed17,mlp,statistics_s4,17,block_01,cycle,8,0.030601887450808482,0.14314033701446593,0.9884886423819464,0.3685760498046875,0.4817047119140625,-0.113128662109375
trained,category-statistics-s4-mlp-seed17,mlp,statistics_s4,17,block_01,global_run,8,0.19798936981481746,0.4420593957809278,0.9757714976397006,0.500946044921875,0.4976806640625,0.003265380859375
trained,category-statistics-s4-mlp-seed17,mlp,statistics_s4,17,block_01,local,8,0.09189244657728375,0.300744985244166,0.9686479655455961,0.3780059814453125,0.3752288818359375,0.002777099609375
trained,category-statistics-s4-mlp-seed17,mlp,statistics_s4,17,block_01,positional,8,0.24285385145871086,0.48516753296266263,0.8770895770815487,0.382720947265625,0.33001708984375,0.052703857421875
trained,category-statistics-s4-mlp-seed17,mlp,statistics_s4,17,embedding,all,32,0.0,-0.0007214723809090964,1.0302822599035701,0.3819007873535156,0.4211578369140625,-0.039257049560546875
trained,category-statistics-s4-mlp-seed17,mlp,statistics_s4,17,embedding,cycle,8,0.0,-0.002729774562316276,1.0040621451047635,0.359466552734375,0.4817047119140625,-0.1222381591796875
trained,category-statistics-s4-mlp-seed17,mlp,statistics_s4,17,embedding,global_run,8,0.0,-0.004937131957400743,1.0908257061107252,0.4667816162109375,0.4976806640625,-0.0308990478515625
trained,category-statistics-s4-mlp-seed17,mlp,statistics_s4,17,embedding,local,8,0.0,0.004651710355659196,1.0167965545539535,0.3724822998046875,0.3752288818359375,-0.00274658203125
trained,category-statistics-s4-mlp-seed17,mlp,statistics_s4,17,embedding,positional,8,0.0,0.00012930664042143684,1.0094446338448388,0.3288726806640625,0.33001708984375,-0.0011444091796875
trained,category-statistics-s4-mlp-seed17,mlp,statistics_s4,17,final_norm,all,32,0.13155680317938206,0.3274974189659865,0.957713338594484,0.40026092529296875,0.4211578369140625,-0.02089691162109375
trained,category-statistics-s4-mlp-seed17,mlp,statistics_s4,17,final_norm,cycle,8,0.02430109714331513,0.11861610965336813,0.9917279224710607,0.3635101318359375,0.4817047119140625,-0.118194580078125
trained,category-statistics-s4-mlp-seed17,mlp,statistics_s4,17,final_norm,global_run,8,0.19176644511259447,0.4352756737373592,0.9792832969958402,0.489349365234375,0.4976806640625,-0.008331298828125
trained,category-statistics-s4-mlp-seed17,mlp,statistics_s4,17,final_norm,local,8,0.08699710303431502,0.2920000932164093,0.9711581896058262,0.3754425048828125,0.3752288818359375,0.000213623046875
trained,category-statistics-s4-mlp-seed17,mlp,statistics_s4,17,final_norm,positional,8,0.2231625674273037,0.4640977992568094,0.888683945305209,0.37274169921875,0.33001708984375,0.042724609375
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,block_01,all,32,0.13089548081046617,0.3274037061906364,0.9581438449888346,0.40718841552734375,0.4211578369140625,-0.01396942138671875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,block_01,cycle,8,0.02369760956131932,0.12633142651614887,0.9920517576916222,0.366180419921875,0.4817047119140625,-0.1155242919921875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,block_01,global_run,8,0.1838282275113769,0.42432170346013465,0.9843510212871383,0.4969482421875,0.4976806640625,-0.000732421875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,block_01,local,8,0.0834231767392541,0.2850640494120954,0.9731581283569299,0.382049560546875,0.3752288818359375,0.0068206787109375
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,block_01,positional,8,0.23263290942991438,0.47389764537416673,0.8830144726196482,0.383575439453125,0.33001708984375,0.053558349609375
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,embedding,all,32,0.0,-0.00011407196757969279,1.0302822599035701,0.3819007873535156,0.4211578369140625,-0.039257049560546875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,embedding,cycle,8,0.0,0.0,1.0040621451047635,0.359466552734375,0.4817047119140625,-0.1222381591796875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,embedding,global_run,8,0.0,-0.001610391073532266,1.0908257061107252,0.4667816162109375,0.4976806640625,-0.0308990478515625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,embedding,local,8,0.0,0.00373056850452026,1.0167965545539535,0.3724822998046875,0.3752288818359375,-0.00274658203125
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,embedding,positional,8,0.0,-0.002576465301306765,1.0094446338448388,0.3288726806640625,0.33001708984375,-0.0011444091796875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,final_norm,all,32,0.12482680494584772,0.317551884923282,0.961489129472921,0.40145111083984375,0.4211578369140625,-0.01970672607421875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,final_norm,cycle,8,0.022490933851869788,0.11463753389991273,0.9926605625229106,0.3605804443359375,0.4817047119140625,-0.121124267578125
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,final_norm,global_run,8,0.18157480202956194,0.42183918913919216,0.9852801134814211,0.4915313720703125,0.4976806640625,-0.0061492919921875
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,final_norm,local,8,0.08088113200019159,0.2799101311558053,0.9744340025326158,0.3791961669921875,0.3752288818359375,0.00396728515625
trained,category-statistics-s4-mlp-seed314159,mlp,statistics_s4,314159,final_norm,positional,8,0.21436035190176753,0.45382068549821786,0.8935818393547366,0.3744964599609375,0.33001708984375,0.0444793701171875
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,block_01,all,32,0.1381311547728152,0.337603826751728,0.9538670315797052,0.4068183898925781,0.4211578369140625,-0.014339447021484375
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,block_01,cycle,8,0.030233039941216663,0.1385649296698521,0.9886684045510262,0.36761474609375,0.4817047119140625,-0.1140899658203125
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,block_01,global_run,8,0.1943960064997941,0.436166404294853,0.977572798252431,0.49566650390625,0.4976806640625,-0.00201416015625
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,block_01,local,8,0.08847175213143763,0.2964847593505897,0.9705107414866099,0.3792266845703125,0.3752288818359375,0.003997802734375
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,block_01,positional,8,0.2394238205188124,0.47919921369161733,0.8787161820287536,0.384765625,0.33001708984375,0.05474853515625
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,embedding,all,32,0.0,0.00032286264640685864,1.0302822599035701,0.3819007873535156,0.4211578369140625,-0.039257049560546875
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,embedding,cycle,8,0.0,-0.002727224772628733,1.0040621451047635,0.359466552734375,0.4817047119140625,-0.1222381591796875
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,embedding,global_run,8,2.7755575615628914e-17,-0.002537961562621742,1.0908257061107252,0.4667816162109375,0.4976806640625,-0.0308990478515625
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,embedding,local,8,-2.7755575615628914e-17,0.0058947151419778175,1.0167965545539535,0.3724822998046875,0.3752288818359375,-0.00274658203125
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,embedding,positional,8,0.0,0.0006619217789000918,1.0094446338448388,0.3288726806640625,0.33001708984375,-0.0011444091796875
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,final_norm,all,32,0.13548690001518962,0.33278235990036836,0.9552123953785499,0.4019203186035156,0.4211578369140625,-0.019237518310546875
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,final_norm,cycle,8,0.027602398857619267,0.1284520580747806,0.9900137210602576,0.3638458251953125,0.4817047119140625,-0.11785888671875
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,final_norm,global_run,8,0.19527434022685639,0.43713881659958925,0.9764184287721254,0.4883575439453125,0.4976806640625,-0.0093231201171875
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,final_norm,local,8,0.08764070593742582,0.29355806715206684,0.9708156057593201,0.3780517578125,0.3752288818359375,0.0028228759765625
trained,category-statistics-s4-mlp-seed42,mlp,statistics_s4,42,final_norm,positional,8,0.23143015503885705,0.4719804977750367,0.8836018259224965,0.3774261474609375,0.33001708984375,0.0474090576171875
trained,category-statistics-s4-transformer-seed17,transformer,statistics_s4,17,block_01,all,32,0.3114285413955067,0.5254114211385645,0.8435249475089317,0.47206878662109375,0.4211578369140625,0.05091094970703125
