run_id,architecture,trained_task_count,seed,task,task_status,examples,supervised_tokens,loss,token_accuracy,sequence_accuracy,in_domain_loss,in_domain_token_accuracy,in_domain_sequence_accuracy,loss_delta_out_minus_in,token_accuracy_delta_out_minus_in,sequence_accuracy_delta_out_minus_in
mlp-tasks02-seed17,mlp,2,17,to_inversion_vector,pool_unseen,1000,72902,12.738382198876574,0.005335930427148775,0.0,15.288766725483839,0.00944003049397863,0.0,-2.5503845266072656,-0.004104100066829856,0.0
mlp-tasks02-seed17,mlp,2,17,to_lehmer,fixed_train_holdout,1000,72832,12.77820159429406,0.00484677065026362,0.0,15.221221291943296,0.008145604876852468,0.0,-2.4430196976492358,-0.003298834226588848,0.0
mlp-tasks02-seed42,mlp,2,42,bruhat_leq,pool_unseen,1000,2000,6.67771696472168,0.391,0.0,7.962560931396484,0.3118,0.0058,-1.2848439666748046,0.07919999999999999,-0.0058
mlp-tasks02-seed42,mlp,2,42,compose,fixed_train_holdout,1000,72906,13.088454144934916,0.003854278111540888,0.0,13.616775769588179,0.008559243157907138,0.0,-0.5283216246532625,-0.00470496504636625,0.0
mlp-tasks02-seed42,mlp,2,42,cycle_type,pool_unseen,1000,10104,13.488945049609066,0.007818685669041963,0.0,15.53281872460445,0.047361910652267,0.0,-2.0438736749953836,-0.03954322498322503,0.0
mlp-tasks02-seed42,mlp,2,42,descents,pool_unseen,1000,2000,11.395291381835937,0.013,0.0,0.9987913712501526,0.6539,0.3078,10.396500010585784,-0.6409,-0.3078
mlp-tasks02-seed42,mlp,2,42,exceedances,pool_unseen,1000,2000,11.104107055664063,0.018,0.0,1.1385211883544921,0.6319,0.2638,9.96558586730957,-0.6139,-0.2638
mlp-tasks02-seed42,mlp,2,42,fixed_points,pool_unseen,1000,2000,5.941271011352539,0.4195,0.004,5.658048159790039,0.5115,0.023,0.28322285156249993,-0.09199999999999997,-0.019
mlp-tasks02-seed42,mlp,2,42,inverse,pool_unseen,1000,73094,13.11555045450892,0.0040906230333543105,0.0,15.694850824815703,0.01196378402625304,0.0,-2.5793003703067825,-0.007873160992898729,0.0
mlp-tasks02-seed42,mlp,2,42,lds_length,pool_unseen,1000,2000,4.621696670532226,0.302,0.056,1.7479316017150879,0.5946,0.1892,2.8737650688171383,-0.2926,-0.1332
mlp-tasks02-seed42,mlp,2,42,length,pool_unseen,1000,5000,13.6311513671875,0.0152,0.0,12.477751464763434,0.15033883808145274,0.0556,1.1533999024240664,-0.13513883808145274,-0.0556
mlp-tasks02-seed42,mlp,2,42,lis_length,seen,1000,2000,4.709560726165772,0.291,0.055,0.49607356815338133,0.7828,0.5656,4.2134871580123905,-0.49180000000000007,-0.5105999999999999
mlp-tasks02-seed42,mlp,2,42,parity,fixed_train_holdout,1000,2000,6.355581901550293,0.373,0.003,5.849271960449219,0.5273,0.0546,0.5063099411010743,-0.1543,-0.0516
mlp-tasks02-seed42,mlp,2,42,pattern_avoidance,pool_unseen,1000,2000,6.072882232666015,0.407,0.002,8.321096705627442,0.298,0.0082,-2.2482144729614264,0.10899999999999999,-0.006200000000000001
mlp-tasks02-seed42,mlp,2,42,peaks,pool_unseen,1000,2000,6.236490478515625,0.1955,0.01,2.266103504943848,0.5551,0.1102,3.9703869735717774,-0.35960000000000003,-0.10020000000000001
mlp-tasks02-seed42,mlp,2,42,recoils,seen,1000,2000,11.221254516601563,0.0195,0.0,0.6512852890014649,0.7235,0.447,10.5699692276001,-0.7040000000000001,-0.447
mlp-tasks02-seed42,mlp,2,42,right_multiply_simple,pool_unseen,1000,73116,13.105901522281375,0.004103069095683571,0.0,15.473700591535314,0.011525479542273813,0.0,-2.3677990692539392,-0.007422410446590241,0.0
mlp-tasks02-seed42,mlp,2,42,rsk_shape,pool_unseen,1000,20450,14.118193908542176,0.010660146699266503,0.0,16.170258460337017,0.024993885288002934,0.0,-2.0520645517948406,-0.014333738588736432,0.0
mlp-tasks02-seed42,mlp,2,42,to_cycle,pool_unseen,1000,73182,13.078823120354048,0.0057937744254051545,0.0,15.016825313865434,0.008614785073216816,0.0,-1.9380021935113856,-0.0028210106478116616,0.0
mlp-tasks02-seed42,mlp,2,42,to_inversion_vector,pool_unseen,1000,72902,13.352008866569161,0.006776220131134949,0.0,15.83986289714387,0.007200628938309252,0.0,-2.4878540305747094,-0.00042440880717430334,0.0
mlp-tasks02-seed42,mlp,2,42,to_lehmer,fixed_train_holdout,1000,72832,13.390428432471303,0.006810193321616872,0.0,15.808000615071633,0.006627427623819033,0.0,-2.4175721826003294,0.00018276569779783914,0.0
mlp-tasks02-seed314159,mlp,2,314159,bruhat_leq,pool_unseen,1000,2000,8.048846694946288,0.3235,0.001,10.488801342773437,0.2327,0.0,-2.4399546478271485,0.09080000000000002,0.001
mlp-tasks02-seed314159,mlp,2,314159,compose,fixed_train_holdout,1000,72906,11.015007257847433,0.013826022549584396,0.0,11.165272396726149,0.022532075071572472,0.0,-0.15026513887871573,-0.008706052521988077,0.0
mlp-tasks02-seed314159,mlp,2,314159,cycle_type,pool_unseen,1000,10104,12.57961361991538,0.009303246239113222,0.0,14.64296772902084,0.05219087492268899,0.0,-2.063354109105461,-0.04288762868357577,0.0
mlp-tasks02-seed314159,mlp,2,314159,descents,pool_unseen,1000,2000,13.767483795166015,0.032,0.0,0.9826788904190064,0.647,0.294,12.78480490474701,-0.615,-0.294
mlp-tasks02-seed314159,mlp,2,314159,exceedances,pool_unseen,1000,2000,14.077587036132812,0.021,0.0,1.0638419368743897,0.636,0.272,13.013745099258422,-0.615,-0.272
mlp-tasks02-seed314159,mlp,2,314159,fixed_points,pool_unseen,1000,2000,7.488749534606933,0.2925,0.001,5.798078112792969,0.5143,0.0286,1.6906714218139642,-0.2218,-0.0276
mlp-tasks02-seed314159,mlp,2,314159,inverse,pool_unseen,1000,73094,11.01776022677135,0.013338988152242317,0.0,13.3061023766825,0.0185093372996199,0.0,-2.2883421499111503,-0.005170349147377582,0.0
mlp-tasks02-seed314159,mlp,2,314159,lds_length,pool_unseen,1000,2000,7.122992279052735,0.19,0.025,1.7585676136016846,0.5935,0.187,5.36442466545105,-0.4035,-0.162
mlp-tasks02-seed314159,mlp,2,314159,length,pool_unseen,1000,5000,13.7657390625,0.0016,0.0,12.351250924141095,0.14435160207908415,0.0546,1.4144881383589052,-0.14275160207908416,-0.0546
mlp-tasks02-seed314159,mlp,2,314159,lis_length,seen,1000,2000,6.875938507080078,0.2155,0.032,0.4962012786865234,0.7782,0.5564,6.379737228393554,-0.5627,-0.5244
mlp-tasks02-seed314159,mlp,2,314159,parity,fixed_train_holdout,1000,2000,8.184741668701172,0.283,0.0,5.975612942504883,0.5259,0.0518,2.2091287261962886,-0.24290000000000006,-0.0518
mlp-tasks02-seed314159,mlp,2,314159,pattern_avoidance,pool_unseen,1000,2000,6.877451377868653,0.406,0.0,10.322764123535157,0.2267,0.0002,-3.445312745666504,0.17930000000000001,-0.0002
mlp-tasks02-seed314159,mlp,2,314159,peaks,pool_unseen,1000,2000,9.762600959777831,0.1205,0.006,2.2446550170898436,0.5505,0.101,7.517945942687987,-0.43,-0.095
mlp-tasks02-seed314159,mlp,2,314159,recoils,seen,1000,2000,13.84578549194336,0.027,0.0,0.6572024474143981,0.72,0.44,13.188583044528961,-0.693,-0.44
mlp-tasks02-seed314159,mlp,2,314159,right_multiply_simple,pool_unseen,1000,73116,11.012873993679564,0.01363586629465507,0.0,12.943346000656762,0.016453210081266392,0.0,-1.9304720069771975,-0.002817343786611323,0.0
mlp-tasks02-seed314159,mlp,2,314159,rsk_shape,pool_unseen,1000,20450,11.98242168398533,0.013056234718826406,0.0,15.001574601785352,0.028769719946190535,0.0,-3.0191529178000227,-0.015713485227364127,0.0
